CPU 5 his02,User%,Sys%,Wait%,Idle%,Steal%
2025-01-20 14:10:33,5.7,1.4,16.1,76.8,0.0
2025-01-20 14:11:03,2.5,1.1,7.2,89.2,0.0
2025-01-20 14:11:33,3.9,0.7,4.7,90.7,0.0
2025-01-20 14:12:03,5.1,0.9,7.7,86.3,0.0
2025-01-20 14:12:33,2.4,0.9,5.7,91.0,0.0
2025-01-20 14:13:03,3.8,0.9,6.2,89.1,0.0
2025-01-20 14:13:33,9.8,1.1,13.4,75.7,0.0
2025-01-20 14:14:03,10.7,1.2,13.7,74.5,0.0
2025-01-20 14:14:33,9.6,1.2,13.8,75.4,0.0
2025-01-20 14:15:03,3.3,0.8,6.4,89.6,0.0
2025-01-20 14:15:33,5.4,0.9,8.7,85.0,0.0
2025-01-20 14:16:03,1.9,0.7,2.9,94.4,0.0
2025-01-20 14:16:33,2.6,0.6,4.1,92.7,0.0
2025-01-20 14:17:03,1.6,1.1,4.8,92.5,0.0
2025-01-20 14:17:33,5.0,1.1,9.4,84.5,0.0
2025-01-20 14:18:03,4.3,0.8,7.6,87.2,0.0
2025-01-20 14:18:33,3.1,0.9,6.8,89.2,0.0
2025-01-20 14:19:03,1.4,0.4,1.1,97.1,0.0
2025-01-20 14:19:33,2.7,0.5,3.1,93.6,0.0
2025-01-20 14:20:03,8.1,1.2,10.8,80.0,0.0
2025-01-20 14:20:33,3.3,0.6,6.5,89.5,0.0
2025-01-20 14:21:03,2.3,0.4,5.1,92.2,0.0
2025-01-20 14:21:33,1.9,0.2,1.5,96.4,0.0
2025-01-20 14:22:03,3.0,0.5,5.5,91.1,0.0
2025-01-20 14:22:33,0.9,0.2,0.9,98.1,0.0
2025-01-20 14:23:03,4.0,0.4,5.5,90.1,0.0
2025-01-20 14:23:33,9.1,0.8,11.2,78.9,0.0
2025-01-20 14:24:03,2.9,0.6,6.4,90.0,0.0
2025-01-20 14:24:33,1.7,0.5,3.9,93.9,0.0
2025-01-20 14:25:03,1.3,0.3,2.9,95.4,0.0
2025-01-20 14:25:33,5.5,0.3,4.4,89.8,0.0
2025-01-20 14:26:03,4.3,0.5,5.3,90.0,0.0
2025-01-20 14:26:33,2.0,0.3,3.4,94.3,0.0
2025-01-20 14:27:03,6.3,0.9,10.9,81.8,0.0
2025-01-20 14:27:33,4.8,0.3,4.5,90.4,0.0
2025-01-20 14:28:03,5.2,0.4,6.5,87.9,0.0
2025-01-20 14:28:33,2.0,0.5,4.3,93.2,0.0
2025-01-20 14:29:03,8.6,0.8,11.5,79.2,0.0
2025-01-20 14:29:33,5.1,0.6,6.5,87.8,0.0
2025-01-20 14:30:03,3.4,1.0,10.1,85.5,0.0
2025-01-20 14:30:33,7.5,0.6,12.5,79.4,0.0
2025-01-20 14:31:03,6.5,0.7,8.7,84.1,0.0
2025-01-20 14:31:33,6.2,0.8,6.5,86.6,0.0
2025-01-20 14:32:03,2.7,0.5,3.9,92.9,0.0
2025-01-20 14:32:33,3.0,0.5,5.8,90.7,0.0
2025-01-20 14:33:03,4.2,0.5,7.5,87.8,0.0
2025-01-20 14:33:33,5.1,0.7,6.9,87.4,0.0
2025-01-20 14:34:03,5.1,0.4,5.7,88.9,0.0
2025-01-20 14:34:33,3.8,0.5,6.5,89.2,0.0
2025-01-20 14:35:03,2.5,0.4,4.0,93.1,0.0
2025-01-20 14:35:33,1.7,0.4,2.9,95.0,0.0
2025-01-20 14:36:03,1.8,0.3,2.7,95.2,0.0
2025-01-20 14:36:33,2.3,0.4,5.1,92.2,0.0
2025-01-20 14:37:03,1.4,0.2,2.0,96.4,0.0
2025-01-20 14:37:33,1.3,0.4,2.4,95.9,0.0
2025-01-20 14:38:03,7.0,0.7,9.3,83.0,0.0
2025-01-20 14:38:34,1.7,0.2,2.7,95.4,0.0
2025-01-20 14:39:04,2.6,0.4,4.1,93.0,0.0
2025-01-20 14:39:34,3.4,0.3,4.6,91.7,0.0
2025-01-20 14:40:04,6.3,0.6,10.9,82.2,0.0
2025-01-20 14:40:34,2.2,0.3,4.9,92.6,0.0
2025-01-20 14:41:04,3.3,0.5,5.7,90.5,0.0
2025-01-20 14:41:34,3.7,0.4,5.5,90.4,0.0
2025-01-20 14:42:04,6.5,0.8,9.1,83.6,0.0
2025-01-20 14:42:33,7.9,0.7,9.3,82.1,0.0
