CPU 2 his02,User%,Sys%,Wait%,Idle%,Steal%
2025-01-20 09:19:03,2.7,0.7,5.9,90.8,0.0
2025-01-20 09:19:33,12.7,0.9,7.9,78.5,0.0
2025-01-20 09:20:03,3.9,0.8,7.7,87.6,0.0
2025-01-20 09:20:33,2.1,0.8,8.5,88.7,0.0
2025-01-20 09:21:03,8.5,0.5,2.6,88.4,0.0
2025-01-20 09:21:33,4.5,0.7,5.2,89.5,0.0
2025-01-20 09:22:03,3.5,0.7,5.4,90.4,0.0
2025-01-20 09:22:33,7.7,0.8,11.0,80.6,0.0
2025-01-20 09:23:03,1.6,0.3,2.7,95.4,0.0
2025-01-20 09:23:33,6.4,1.3,13.8,78.5,0.0
2025-01-20 09:24:03,8.9,0.4,1.6,89.1,0.0
2025-01-20 09:24:33,5.4,0.9,8.8,84.9,0.0
2025-01-20 09:25:03,2.2,0.7,6.0,91.1,0.0
2025-01-20 09:25:33,1.1,0.5,3.2,95.2,0.0
2025-01-20 09:26:03,3.1,0.5,4.8,91.6,0.0
2025-01-20 09:26:33,0.9,0.6,1.7,96.8,0.0
2025-01-20 09:27:03,3.8,0.9,6.8,88.6,0.0
2025-01-20 09:27:33,4.3,0.9,11.0,83.8,0.0
2025-01-20 09:28:03,3.6,1.0,9.3,86.1,0.0
2025-01-20 09:28:33,3.9,0.8,7.2,88.1,0.0
2025-01-20 09:29:03,3.2,0.8,2.6,93.4,0.0
2025-01-20 09:29:33,1.6,0.9,3.7,93.8,0.0
2025-01-20 09:30:03,6.8,0.9,9.7,82.7,0.0
2025-01-20 09:30:33,6.0,0.9,11.9,81.2,0.0
2025-01-20 09:31:03,4.9,0.8,7.9,86.4,0.0
2025-01-20 09:31:33,3.2,0.8,6.0,90.0,0.0
2025-01-20 09:32:03,3.0,0.8,4.4,91.8,0.0
2025-01-20 09:32:33,5.8,0.9,8.6,84.7,0.0
2025-01-20 09:33:03,4.5,1.1,10.4,84.0,0.0
2025-01-20 09:33:33,5.9,0.7,5.9,87.4,0.0
2025-01-20 09:34:03,1.5,0.6,3.3,94.6,0.0
2025-01-20 09:34:33,4.1,0.4,2.8,92.7,0.0
2025-01-20 09:35:03,11.3,0.7,3.4,84.5,0.0
2025-01-20 09:35:33,1.8,0.7,2.8,94.6,0.0
2025-01-20 09:36:02,8.1,1.1,11.9,79.0,0.0
2025-01-20 09:36:33,0.8,0.5,2.3,96.4,0.0
2025-01-20 09:37:03,7.7,0.6,3.6,88.0,0.0
2025-01-20 09:37:33,10.7,0.8,4.8,83.7,0.0
2025-01-20 09:38:03,10.2,0.8,9.3,79.8,0.0
2025-01-20 09:38:33,11.1,1.3,15.4,72.1,0.0
2025-01-20 09:39:03,1.1,0.4,1.9,96.6,0.0
2025-01-20 09:39:33,2.8,0.6,4.5,92.1,0.0
2025-01-20 09:40:03,8.7,1.3,16.0,74.1,0.0
2025-01-20 09:40:33,2.3,0.8,10.4,86.6,0.0
2025-01-20 09:41:03,4.3,0.9,7.5,87.2,0.0
2025-01-20 09:41:33,26.7,0.5,3.6,69.2,0.0
2025-01-20 09:42:03,3.3,0.9,7.1,88.7,0.0
2025-01-20 09:42:33,39.6,0.7,6.3,53.4,0.0
2025-01-20 09:43:03,4.5,0.9,5.4,89.2,0.0
2025-01-20 09:43:33,3.8,0.9,7.5,87.7,0.0
2025-01-20 09:44:03,3.1,0.8,6.6,89.5,0.0
2025-01-20 09:44:33,5.6,0.8,10.6,83.0,0.0
2025-01-20 09:45:03,1.4,0.9,2.5,95.2,0.0
2025-01-20 09:45:33,5.3,0.8,8.4,85.5,0.0
2025-01-20 09:46:03,5.1,0.9,7.2,86.8,0.0
2025-01-20 09:46:33,23.8,0.5,6.4,69.3,0.0
2025-01-20 09:47:03,2.8,0.9,4.7,91.7,0.0
2025-01-20 09:47:33,7.9,0.7,4.3,87.1,0.0
2025-01-20 09:48:03,2.7,0.6,6.2,90.5,0.0
2025-01-20 09:48:33,6.1,0.8,6.1,86.9,0.0
2025-01-20 09:49:03,3.1,0.9,6.0,90.0,0.0
2025-01-20 09:49:33,1.5,0.6,4.8,93.1,0.0
2025-01-20 09:50:03,6.4,1.3,11.2,81.0,0.0
2025-01-20 09:50:33,23.9,0.8,5.8,69.5,0.0
2025-01-20 09:51:03,2.1,0.7,5.3,92.0,0.0
2025-01-20 09:51:33,19.3,0.9,9.8,70.0,0.0
2025-01-20 09:52:03,3.9,1.0,9.4,85.6,0.0
2025-01-20 09:52:33,3.3,0.7,7.5,88.5,0.0
2025-01-20 09:53:03,1.6,0.8,3.3,94.2,0.0
2025-01-20 09:53:33,6.0,0.7,4.6,88.7,0.0
2025-01-20 09:54:03,2.7,0.8,6.0,90.5,0.0
2025-01-20 09:54:33,11.0,1.4,19.6,68.1,0.0
2025-01-20 09:55:03,0.6,0.6,0.9,97.8,0.0
2025-01-20 09:55:33,9.5,1.0,11.9,77.6,0.0
2025-01-20 09:56:03,3.5,0.7,4.2,91.5,0.0
2025-01-20 09:56:33,11.0,1.5,7.5,80.0,0.0
2025-01-20 09:57:03,0.7,0.7,2.6,95.9,0.0
2025-01-20 09:57:33,2.7,0.8,6.0,90.5,0.0
2025-01-20 09:58:03,3.3,1.0,4.2,91.5,0.0
2025-01-20 09:58:33,2.3,0.4,2.1,95.3,0.0
2025-01-20 09:59:03,2.3,0.8,6.6,90.3,0.0
2025-01-20 09:59:33,15.7,1.7,26.2,56.4,0.0
2025-01-20 10:00:03,4.8,0.8,10.9,83.5,0.0
2025-01-20 10:00:33,2.5,1.0,8.9,87.7,0.0
2025-01-20 10:01:03,1.9,0.6,5.0,92.5,0.0
2025-01-20 10:01:33,5.7,1.0,9.5,83.8,0.0
2025-01-20 10:02:03,5.4,1.3,10.9,82.3,0.0
2025-01-20 10:02:33,2.2,0.8,4.8,92.2,0.0
2025-01-20 10:03:03,3.7,0.8,6.0,89.5,0.0
2025-01-20 10:03:33,8.6,0.7,4.1,86.6,0.0
2025-01-20 10:04:03,2.8,0.9,7.5,88.8,0.0
2025-01-20 10:04:33,2.8,0.6,3.1,93.5,0.0
2025-01-20 10:05:03,1.3,0.7,3.9,94.1,0.0
2025-01-20 10:05:33,2.5,0.4,3.0,94.1,0.0
2025-01-20 10:06:03,5.7,0.5,4.5,89.2,0.0
2025-01-20 10:06:33,1.3,0.5,2.6,95.6,0.0
2025-01-20 10:07:02,1.9,0.7,3.7,93.8,0.0
2025-01-20 10:07:33,2.2,0.9,3.2,93.7,0.0
2025-01-20 10:08:03,6.0,0.9,9.3,83.9,0.0
2025-01-20 10:08:33,8.5,0.8,5.2,85.4,0.0
2025-01-20 10:09:03,1.8,0.5,2.9,94.7,0.0
2025-01-20 10:09:33,4.9,1.1,10.7,83.3,0.0
2025-01-20 10:10:03,5.1,0.8,7.5,86.6,0.0
2025-01-20 10:10:33,6.3,0.5,0.9,92.3,0.0
2025-01-20 10:11:03,1.2,1.0,2.0,95.7,0.0
2025-01-20 10:11:33,6.2,0.9,6.3,86.6,0.0
2025-01-20 10:12:03,2.5,0.7,5.4,91.4,0.0
2025-01-20 10:12:33,6.2,0.9,12.5,80.4,0.0
2025-01-20 10:13:03,5.9,1.0,9.5,83.6,0.0
2025-01-20 10:13:33,1.9,0.7,3.0,94.4,0.0
2025-01-20 10:14:03,7.8,1.0,10.3,81.0,0.0
2025-01-20 10:14:33,2.6,0.9,7.9,88.6,0.0
2025-01-20 10:15:03,3.6,1.0,10.2,85.1,0.0
2025-01-20 10:15:33,18.8,1.2,14.1,66.0,0.0
2025-01-20 10:16:03,1.2,1.0,3.1,94.6,0.0
2025-01-20 10:16:33,3.5,1.1,15.1,80.4,0.0
2025-01-20 10:17:03,5.8,1.3,19.9,73.0,0.0
2025-01-20 10:17:33,21.9,1.0,7.8,69.3,0.0
2025-01-20 10:18:03,6.5,0.8,9.4,83.3,0.0
2025-01-20 10:18:33,2.3,0.4,0.7,96.6,0.0
2025-01-20 10:19:03,1.7,0.4,2.8,95.1,0.0
2025-01-20 10:19:33,5.3,0.7,5.4,88.6,0.0
2025-01-20 10:20:03,3.0,0.7,7.9,88.4,0.0
2025-01-20 10:20:33,1.6,0.5,5.1,92.8,0.0
2025-01-20 10:21:03,2.1,0.7,4.2,93.0,0.0
2025-01-20 10:21:33,0.3,0.4,0.3,99.0,0.0
2025-01-20 10:22:03,4.2,0.6,5.8,89.4,0.0
2025-01-20 10:22:33,9.9,0.5,2.8,86.8,0.0
2025-01-20 10:23:03,8.8,1.0,5.4,84.8,0.0
2025-01-20 10:23:33,5.2,1.0,7.0,86.8,0.0
2025-01-20 10:24:03,3.9,0.7,8.2,87.3,0.0
2025-01-20 10:24:33,5.4,0.7,3.9,89.9,0.0
2025-01-20 10:25:03,1.7,0.6,4.2,93.6,0.0
2025-01-20 10:25:33,3.0,0.7,6.4,89.8,0.0
2025-01-20 10:26:03,4.2,0.7,6.6,88.5,0.0
2025-01-20 10:26:33,2.3,0.7,4.0,92.9,0.0
2025-01-20 10:27:03,5.0,1.0,7.9,86.1,0.0
2025-01-20 10:27:33,17.8,1.5,15.2,65.6,0.0
2025-01-20 10:28:03,1.0,0.6,1.6,96.8,0.0
2025-01-20 10:28:33,5.4,1.3,13.4,79.8,0.0
2025-01-20 10:29:03,2.5,0.6,4.3,92.6,0.0
2025-01-20 10:29:33,1.9,0.7,4.5,92.9,0.0
2025-01-20 10:30:03,2.9,0.5,3.3,93.2,0.0
2025-01-20 10:30:33,15.8,1.0,11.0,72.3,0.0
2025-01-20 10:31:03,1.3,0.6,2.8,95.3,0.0
2025-01-20 10:31:33,1.9,0.7,4.7,92.8,0.0
2025-01-20 10:32:03,2.1,0.7,3.7,93.5,0.0
2025-01-20 10:32:33,2.0,0.6,4.3,93.2,0.0
2025-01-20 10:33:03,15.4,0.7,6.8,77.1,0.0
2025-01-20 10:33:33,5.0,0.9,10.8,83.2,0.0
2025-01-20 10:34:03,2.3,0.5,3.5,93.6,0.0
2025-01-20 10:34:33,0.7,0.4,2.4,96.4,0.0
2025-01-20 10:35:03,3.3,0.9,6.7,89.1,0.0
2025-01-20 10:35:33,2.1,0.6,4.8,92.4,0.0
2025-01-20 10:36:03,3.7,0.8,7.6,87.9,0.0
2025-01-20 10:36:33,3.7,0.7,7.5,88.1,0.0
2025-01-20 10:37:03,1.8,0.4,0.9,96.9,0.0
2025-01-20 10:37:33,2.9,0.7,6.3,90.1,0.0
2025-01-20 10:38:03,5.5,0.8,7.8,85.9,0.0
2025-01-20 10:38:33,2.3,0.5,3.9,93.2,0.0
2025-01-20 10:39:03,0.7,0.5,1.4,97.4,0.0
2025-01-20 10:39:33,10.9,1.2,7.1,80.9,0.0
2025-01-20 10:40:03,4.0,0.8,8.4,86.9,0.0
2025-01-20 10:40:33,3.4,0.7,6.4,89.5,0.0
2025-01-20 10:41:03,2.6,0.7,3.2,93.6,0.0
2025-01-20 10:41:33,2.3,0.6,4.0,93.1,0.0
2025-01-20 10:42:03,4.0,1.0,2.5,92.5,0.0
2025-01-20 10:42:33,2.0,0.6,5.5,91.8,0.0
2025-01-20 10:43:03,1.1,0.4,1.6,96.8,0.0
2025-01-20 10:43:33,2.6,0.7,4.6,92.2,0.0
2025-01-20 10:44:03,2.2,0.9,7.4,89.5,0.0
2025-01-20 10:44:33,1.4,0.5,3.0,95.1,0.0
2025-01-20 10:45:03,6.6,0.9,10.2,82.4,0.0
2025-01-20 10:45:33,2.6,0.5,5.8,91.1,0.0
2025-01-20 10:46:03,5.0,0.6,7.1,87.3,0.0
2025-01-20 10:46:33,2.4,0.7,6.7,90.2,0.0
2025-01-20 10:47:03,37.7,0.9,6.1,55.3,0.0
2025-01-20 10:47:33,7.9,1.0,12.1,79.1,0.0
2025-01-20 10:48:03,6.9,0.8,6.5,85.8,0.0
2025-01-20 10:48:33,5.4,1.1,10.1,83.3,0.0
2025-01-20 10:49:03,1.6,0.5,1.8,96.1,0.0
2025-01-20 10:49:33,9.1,0.5,3.7,86.6,0.0
2025-01-20 10:50:03,2.8,0.6,5.9,90.7,0.0
2025-01-20 10:50:33,3.4,0.5,3.2,92.8,0.0
2025-01-20 10:51:03,8.8,1.0,4.2,86.0,0.0
2025-01-20 10:51:33,4.4,0.8,7.8,86.9,0.0
2025-01-20 10:52:03,5.3,1.0,9.2,84.5,0.0
2025-01-20 10:52:33,0.7,0.5,1.6,97.2,0.0
2025-01-20 10:53:03,1.6,0.6,3.5,94.2,0.0
2025-01-20 10:53:33,2.0,0.7,4.2,93.1,0.0
2025-01-20 10:54:03,2.5,0.8,7.6,89.2,0.0
2025-01-20 10:54:33,3.7,0.8,7.2,88.2,0.0
2025-01-20 10:55:03,4.6,1.3,14.5,79.7,0.0
2025-01-20 10:55:33,10.2,1.2,9.1,79.5,0.0
2025-01-20 10:56:03,3.8,0.8,6.7,88.7,0.0
2025-01-20 10:56:33,3.4,0.6,4.6,91.4,0.0
2025-01-20 10:57:03,4.5,0.6,2.1,92.7,0.0
2025-01-20 10:57:33,1.9,0.6,3.7,93.9,0.0
2025-01-20 10:58:03,2.9,0.4,2.1,94.5,0.0
2025-01-20 10:58:33,6.6,1.1,11.9,80.4,0.0
2025-01-20 10:59:03,3.5,0.6,3.2,92.7,0.0
2025-01-20 10:59:33,3.0,0.9,6.9,89.2,0.0
2025-01-20 11:00:03,5.1,1.4,14.9,78.6,0.0
2025-01-20 11:00:33,1.8,0.8,7.6,89.7,0.0
2025-01-20 11:01:03,13.7,0.7,5.6,80.0,0.0
2025-01-20 11:01:33,0.7,0.6,2.2,96.4,0.0
2025-01-20 11:02:03,11.9,0.4,0.8,86.9,0.0
2025-01-20 11:02:33,1.6,0.5,3.4,94.4,0.0
2025-01-20 11:03:03,4.8,1.0,10.6,83.6,0.0
2025-01-20 11:03:33,1.8,0.9,7.0,90.3,0.0
2025-01-20 11:04:03,3.6,0.8,5.8,89.8,0.0
2025-01-20 11:04:33,0.9,0.8,1.7,96.6,0.0
2025-01-20 11:05:03,6.7,0.9,8.6,83.9,0.0
2025-01-20 11:05:33,49.0,0.8,1.5,48.7,0.0
2025-01-20 11:06:03,1.6,0.9,4.7,92.8,0.0
2025-01-20 11:06:33,3.5,0.5,4.2,91.8,0.0
2025-01-20 11:07:03,4.0,0.8,6.7,88.5,0.0
2025-01-20 11:07:33,14.3,0.5,2.9,82.3,0.0
2025-01-20 11:08:03,1.9,0.7,3.8,93.6,0.0
2025-01-20 11:08:33,2.0,0.9,3.4,93.7,0.0
2025-01-20 11:09:03,9.9,0.6,4.3,85.2,0.0
2025-01-20 11:09:33,16.0,0.6,5.4,78.0,0.0
2025-01-20 11:10:04,13.1,0.5,4.5,82.0,0.0
2025-01-20 11:10:33,10.8,1.2,11.7,76.3,0.0
2025-01-20 11:11:03,2.0,0.7,4.3,93.0,0.0
2025-01-20 11:11:33,0.6,0.3,1.1,98.1,0.0
2025-01-20 11:12:03,4.3,0.7,6.5,88.4,0.0
2025-01-20 11:12:33,2.8,0.8,7.1,89.3,0.0
2025-01-20 11:13:03,2.5,0.7,6.2,90.5,0.0
2025-01-20 11:13:33,8.0,1.2,5.2,85.6,0.0
2025-01-20 11:14:03,2.7,0.5,4.0,92.7,0.0
2025-01-20 11:14:33,13.7,0.4,2.3,83.6,0.0
2025-01-20 11:15:03,10.7,1.1,6.4,81.8,0.0
2025-01-20 11:15:33,3.9,0.8,9.0,86.3,0.0
2025-01-20 11:16:03,2.5,0.3,0.0,97.1,0.0
2025-01-20 11:16:33,0.5,0.3,0.6,98.7,0.0
2025-01-20 11:17:03,1.8,0.9,4.6,92.7,0.0
2025-01-20 11:17:33,3.6,0.6,5.0,90.8,0.0
2025-01-20 11:18:03,0.9,0.5,1.6,96.9,0.0
2025-01-20 11:18:33,5.0,0.8,6.7,87.5,0.0
2025-01-20 11:19:03,7.3,1.2,14.1,77.4,0.0
2025-01-20 11:19:33,2.2,1.0,6.9,89.9,0.0
2025-01-20 11:20:03,4.4,0.8,6.4,88.4,0.0
2025-01-20 11:20:33,7.6,1.2,14.0,77.2,0.0
2025-01-20 11:21:03,3.7,0.7,5.5,90.1,0.0
2025-01-20 11:21:33,4.5,0.5,2.8,92.2,0.0
2025-01-20 11:22:03,1.6,0.6,3.4,94.4,0.0
2025-01-20 11:22:33,15.0,0.7,5.2,79.1,0.0
2025-01-20 11:23:03,4.0,0.9,8.6,86.5,0.0
2025-01-20 11:23:33,0.8,0.6,1.9,96.7,0.0
2025-01-20 11:24:03,5.9,0.7,7.4,86.1,0.0
2025-01-20 11:24:33,2.9,0.9,7.9,88.3,0.0
2025-01-20 11:25:03,3.9,0.7,6.6,88.7,0.0
2025-01-20 11:25:33,5.4,0.7,2.8,91.0,0.0
2025-01-20 11:26:03,6.9,1.0,10.6,81.4,0.0
2025-01-20 11:26:33,2.4,0.7,3.2,93.8,0.0
2025-01-20 11:27:03,4.9,1.1,10.8,83.2,0.0
2025-01-20 11:27:33,3.2,0.6,5.1,91.1,0.0
2025-01-20 11:28:03,0.7,0.4,1.9,96.9,0.0
2025-01-20 11:28:33,2.2,0.5,0.2,97.0,0.0
2025-01-20 11:29:03,4.8,1.0,7.7,86.5,0.0
2025-01-20 11:29:33,1.9,0.7,4.1,93.2,0.0
2025-01-20 11:30:03,2.8,0.9,6.7,89.6,0.0
2025-01-20 11:30:33,1.3,0.7,2.9,95.2,0.0
