Memory MB his02,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
2025-01-20 12:08:33,257104.9,-0.0,-0.0,16384.0,24795.0,-0.0,-0.0,16368.7,-0.0,16020.9,14716.8,-1.0,223.5,0.7,8556.0
2025-01-20 12:09:03,257104.9,-0.0,-0.0,16384.0,24731.7,-0.0,-0.0,16368.7,-0.0,16021.5,14777.2,-1.0,223.5,0.7,8556.3
2025-01-20 12:09:33,257104.9,-0.0,-0.0,16384.0,24608.7,-0.0,-0.0,16368.7,-0.0,16022.1,14895.1,-1.0,223.5,0.7,8556.4
2025-01-20 12:10:03,257104.9,-0.0,-0.0,16384.0,24663.1,-0.0,-0.0,16368.7,-0.0,16023.0,14840.7,-1.0,223.5,0.7,8556.9
2025-01-20 12:10:33,257104.9,-0.0,-0.0,16384.0,24536.4,-0.0,-0.0,16368.7,-0.0,16023.5,14969.6,-1.0,223.5,0.7,8557.0
2025-01-20 12:11:03,257104.9,-0.0,-0.0,16384.0,24661.8,-0.0,-0.0,16368.7,-0.0,16026.5,14843.2,-1.0,223.5,0.7,8557.3
2025-01-20 12:11:33,257104.9,-0.0,-0.0,16384.0,24664.4,-0.0,-0.0,16368.7,-0.0,16027.3,14842.4,-1.0,223.5,0.7,8557.6
2025-01-20 12:12:03,257104.9,-0.0,-0.0,16384.0,24661.8,-0.0,-0.0,16368.7,-0.0,16027.9,14842.5,-1.0,223.5,0.7,8557.8
2025-01-20 12:12:33,257104.9,-0.0,-0.0,16384.0,24660.4,-0.0,-0.0,16368.7,-0.0,16028.6,14844.1,-1.0,223.5,0.7,8558.0
2025-01-20 12:13:03,257104.9,-0.0,-0.0,16384.0,24599.9,-0.0,-0.0,16368.7,-0.0,16029.3,14905.0,-1.0,223.5,0.7,8558.3
2025-01-20 12:13:33,257104.9,-0.0,-0.0,16384.0,24707.6,-0.0,-0.0,16368.7,-0.0,16030.0,14806.3,-1.0,223.5,0.7,8558.5
2025-01-20 12:14:03,257104.9,-0.0,-0.0,16384.0,24812.2,-0.0,-0.0,16368.7,-0.0,16030.5,14698.4,-1.0,223.5,0.7,8558.7
2025-01-20 12:14:33,257104.9,-0.0,-0.0,16384.0,24843.0,-0.0,-0.0,16368.7,-0.0,16031.2,14672.4,-1.0,223.5,0.7,8559.0
2025-01-20 12:15:03,257104.9,-0.0,-0.0,16384.0,24806.6,-0.0,-0.0,16368.7,-0.0,16015.9,14715.6,-1.0,223.5,0.7,8543.6
2025-01-20 12:15:33,257104.9,-0.0,-0.0,16384.0,24781.0,-0.0,-0.0,16368.7,-0.0,16016.5,14747.5,-1.0,223.5,0.7,8543.9
2025-01-20 12:16:03,257104.9,-0.0,-0.0,16384.0,24728.3,-0.0,-0.0,16368.7,-0.0,16019.4,14796.7,-1.0,223.5,0.7,8544.0
2025-01-20 12:16:33,257104.9,-0.0,-0.0,16384.0,24574.6,-0.0,-0.0,16368.7,-0.0,16020.2,14950.6,-1.0,223.5,0.7,8544.4
2025-01-20 12:17:04,257104.9,-0.0,-0.0,16384.0,24711.6,-0.0,-0.0,16368.7,-0.0,16021.0,14812.0,-1.0,223.5,0.7,8544.8
2025-01-20 12:17:34,257104.9,-0.0,-0.0,16384.0,24704.0,-0.0,-0.0,16368.7,-0.0,16021.7,14817.9,-1.0,223.5,0.7,8545.0
2025-01-20 12:18:04,257104.9,-0.0,-0.0,16384.0,24742.8,-0.0,-0.0,16368.7,-0.0,16022.6,14783.9,-1.0,223.5,0.7,8545.4
2025-01-20 12:18:33,257104.9,-0.0,-0.0,16384.0,24666.1,-0.0,-0.0,16368.7,-0.0,16023.1,14863.0,-1.0,223.5,0.7,8545.5
2025-01-20 12:19:03,257104.9,-0.0,-0.0,16384.0,24759.6,-0.0,-0.0,16368.7,-0.0,16023.8,14769.7,-1.0,223.5,0.7,8545.8
2025-01-20 12:19:33,257104.9,-0.0,-0.0,16384.0,24779.1,-0.0,-0.0,16368.7,-0.0,16024.3,14755.4,-1.0,223.5,0.7,8546.0
2025-01-20 12:20:03,257104.9,-0.0,-0.0,16384.0,24892.5,-0.0,-0.0,16368.7,-0.0,16025.1,14641.4,-1.0,223.5,0.7,8546.4
2025-01-20 12:20:33,257104.9,-0.0,-0.0,16384.0,24891.8,-0.0,-0.0,16368.7,-0.0,16025.6,14643.4,-1.0,223.5,0.7,8546.6
2025-01-20 12:21:03,257104.9,-0.0,-0.0,16384.0,24901.3,-0.0,-0.0,16368.7,-0.0,16028.6,14630.8,-1.0,223.5,0.7,8546.9
2025-01-20 12:21:33,257104.9,-0.0,-0.0,16384.0,24910.2,-0.0,-0.0,16368.7,-0.0,16029.3,14623.8,-1.0,223.5,0.7,8547.1
2025-01-20 12:22:03,257104.9,-0.0,-0.0,16384.0,24904.3,-0.0,-0.0,16368.7,-0.0,16029.6,14631.6,-1.0,223.5,0.7,8547.1
2025-01-20 12:22:33,257104.9,-0.0,-0.0,16384.0,24900.9,-0.0,-0.0,16368.7,-0.0,16030.7,14641.0,-1.0,223.5,0.7,8547.7
2025-01-20 12:23:03,257104.9,-0.0,-0.0,16384.0,24889.0,-0.0,-0.0,16368.7,-0.0,16031.2,14648.6,-1.0,223.5,0.7,8547.9
2025-01-20 12:23:33,257104.9,-0.0,-0.0,16384.0,24916.4,-0.0,-0.0,16368.7,-0.0,16032.2,14626.1,-1.0,223.5,0.7,8548.2
2025-01-20 12:24:03,257104.9,-0.0,-0.0,16384.0,24892.8,-0.0,-0.0,16368.7,-0.0,16032.8,14640.5,-1.0,223.5,0.7,8548.4
2025-01-20 12:24:33,257104.9,-0.0,-0.0,16384.0,24886.4,-0.0,-0.0,16368.7,-0.0,16033.8,14647.5,-1.0,223.5,0.7,8548.7
2025-01-20 12:25:03,257104.9,-0.0,-0.0,16384.0,24712.2,-0.0,-0.0,16368.7,-0.0,16034.5,14819.0,-1.0,223.5,0.7,8549.1
2025-01-20 12:25:33,257104.9,-0.0,-0.0,16384.0,24833.2,-0.0,-0.0,16368.7,-0.0,16035.1,14696.1,-1.0,223.5,0.7,8549.2
2025-01-20 12:26:03,257104.9,-0.0,-0.0,16384.0,24826.2,-0.0,-0.0,16368.7,-0.0,16038.2,14692.6,-1.0,223.5,0.7,8549.7
2025-01-20 12:26:33,257104.9,-0.0,-0.0,16384.0,24856.9,-0.0,-0.0,16368.7,-0.0,16038.8,14670.9,-1.0,223.5,0.7,8549.8
2025-01-20 12:27:03,257104.9,-0.0,-0.0,16384.0,24871.3,-0.0,-0.0,16368.7,-0.0,16039.4,14660.9,-1.0,223.5,0.7,8550.0
2025-01-20 12:27:33,257104.9,-0.0,-0.0,16384.0,24758.6,-0.0,-0.0,16368.7,-0.0,16040.3,14779.9,-1.0,223.5,0.7,8550.4
2025-01-20 12:28:03,257104.9,-0.0,-0.0,16384.0,24768.1,-0.0,-0.0,16368.7,-0.0,16040.9,14760.2,-1.0,223.5,0.7,8550.6
2025-01-20 12:28:33,257104.9,-0.0,-0.0,16384.0,24782.9,-0.0,-0.0,16368.7,-0.0,16041.4,14753.2,-1.0,223.5,0.7,8550.8
2025-01-20 12:29:03,257104.9,-0.0,-0.0,16384.0,24793.5,-0.0,-0.0,16368.7,-0.0,16042.1,14739.6,-1.0,223.5,0.7,8551.2
2025-01-20 12:29:33,257104.9,-0.0,-0.0,16384.0,24782.7,-0.0,-0.0,16368.7,-0.0,16042.8,14748.0,-1.0,223.5,0.7,8551.4
2025-01-20 12:30:03,257104.9,-0.0,-0.0,16384.0,24771.3,-0.0,-0.0,16368.7,-0.0,16043.3,14755.4,-1.0,223.5,0.7,8551.6
2025-01-20 12:30:33,257104.9,-0.0,-0.0,16384.0,24919.7,-0.0,-0.0,16368.7,-0.0,16043.9,14618.1,-1.0,223.5,0.7,8551.8
2025-01-20 12:31:03,257104.9,-0.0,-0.0,16384.0,24838.6,-0.0,-0.0,16368.7,-0.0,16047.0,14700.4,-1.0,223.5,0.7,8552.3
2025-01-20 12:31:33,257104.9,-0.0,-0.0,16384.0,24951.8,-0.0,-0.0,16368.7,-0.0,16047.5,14592.3,-1.0,223.5,0.7,8552.5
2025-01-20 12:32:03,257104.9,-0.0,-0.0,16384.0,24950.8,-0.0,-0.0,16368.7,-0.0,16047.8,14590.2,-1.0,223.5,0.7,8552.5
2025-01-20 12:32:33,257104.9,-0.0,-0.0,16384.0,24963.7,-0.0,-0.0,16368.7,-0.0,16048.8,14585.3,-1.0,223.5,0.7,8552.9
2025-01-20 12:33:03,257104.9,-0.0,-0.0,16384.0,24969.0,-0.0,-0.0,16368.7,-0.0,16049.4,14582.5,-1.0,223.5,0.7,8553.3
2025-01-20 12:33:33,257104.9,-0.0,-0.0,16384.0,25002.1,-0.0,-0.0,16368.7,-0.0,16050.0,14550.1,-1.0,223.5,0.7,8553.5
2025-01-20 12:34:03,257104.9,-0.0,-0.0,16384.0,25001.0,-0.0,-0.0,16368.7,-0.0,16050.7,14548.2,-1.0,223.5,0.7,8553.9
2025-01-20 12:34:33,257104.9,-0.0,-0.0,16384.0,24804.2,-0.0,-0.0,16368.7,-0.0,16051.2,14747.7,-1.0,223.5,0.7,8554.0
2025-01-20 12:35:03,257104.9,-0.0,-0.0,16384.0,24815.7,-0.0,-0.0,16368.7,-0.0,16051.5,14727.9,-1.0,223.5,0.7,8554.0
2025-01-20 12:35:33,257104.9,-0.0,-0.0,16384.0,24625.2,-0.0,-0.0,16368.7,-0.0,16052.4,14912.8,-1.0,223.5,0.7,8554.7
2025-01-20 12:36:03,257104.9,-0.0,-0.0,16384.0,24623.3,-0.0,-0.0,16368.7,-0.0,16055.5,14905.2,-1.0,223.5,0.7,8554.9
2025-01-20 12:36:33,257104.9,-0.0,-0.0,16384.0,24760.2,-0.0,-0.0,16368.7,-0.0,16055.9,14775.4,-1.0,223.5,0.7,8555.1
2025-01-20 12:37:03,257104.9,-0.0,-0.0,16384.0,24723.7,-0.0,-0.0,16368.7,-0.0,16056.5,14806.0,-1.0,223.5,0.7,8555.2
2025-01-20 12:37:33,257104.9,-0.0,-0.0,16384.0,24853.7,-0.0,-0.0,16368.7,-0.0,16057.5,14678.2,-1.0,223.5,0.7,8555.6
2025-01-20 12:38:03,257104.9,-0.0,-0.0,16384.0,24826.1,-0.0,-0.0,16368.7,-0.0,16058.2,14702.0,-1.0,223.5,0.7,8556.0
2025-01-20 12:38:33,257104.9,-0.0,-0.0,16384.0,24856.3,-0.0,-0.0,16368.7,-0.0,16058.7,14677.6,-1.0,223.5,0.7,8556.2
2025-01-20 12:39:03,257104.9,-0.0,-0.0,16384.0,24863.9,-0.0,-0.0,16368.7,-0.0,16059.0,14674.0,-1.0,223.5,0.7,8556.2
2025-01-20 12:39:33,257104.9,-0.0,-0.0,16384.0,24846.4,-0.0,-0.0,16368.7,-0.0,16059.8,14689.1,-1.0,223.5,0.7,8556.6
2025-01-20 12:40:03,257104.9,-0.0,-0.0,16384.0,24780.5,-0.0,-0.0,16368.7,-0.0,16060.5,14745.5,-1.0,223.5,0.7,8557.0
2025-01-20 12:40:33,257104.9,-0.0,-0.0,16384.0,24862.7,-0.0,-0.0,16368.7,-0.0,16061.0,14666.8,-1.0,223.5,0.7,8557.2
2025-01-20 12:41:03,257104.9,-0.0,-0.0,16384.0,24866.0,-0.0,-0.0,16368.7,-0.0,16064.2,14665.9,-1.0,223.5,0.7,8557.7
2025-01-20 12:41:33,257104.9,-0.0,-0.0,16384.0,24872.9,-0.0,-0.0,16368.7,-0.0,16064.6,14664.3,-1.0,223.5,0.7,8557.8
2025-01-20 12:42:03,257104.9,-0.0,-0.0,16384.0,24744.1,-0.0,-0.0,16368.7,-0.0,16065.0,14789.3,-1.0,223.5,0.7,8557.8
2025-01-20 12:42:33,257104.9,-0.0,-0.0,16384.0,24759.4,-0.0,-0.0,16368.7,-0.0,16066.0,14780.7,-1.0,223.5,0.7,8558.3
2025-01-20 12:43:03,257104.9,-0.0,-0.0,16384.0,24882.2,-0.0,-0.0,16368.7,-0.0,16066.5,14659.2,-1.0,223.5,0.7,8558.6
2025-01-20 12:43:33,257104.9,-0.0,-0.0,16384.0,24746.1,-0.0,-0.0,16368.7,-0.0,16067.1,14795.4,-1.0,223.5,0.7,8558.9
2025-01-20 12:44:03,257104.9,-0.0,-0.0,16384.0,24869.5,-0.0,-0.0,16368.7,-0.0,16067.5,14668.5,-1.0,223.5,0.7,8558.9
2025-01-20 12:44:33,257104.9,-0.0,-0.0,16384.0,24853.5,-0.0,-0.0,16368.7,-0.0,16068.3,14679.6,-1.0,223.5,0.7,8559.3
2025-01-20 12:45:03,257104.9,-0.0,-0.0,16384.0,24878.2,-0.0,-0.0,16368.7,-0.0,16052.9,14673.2,-1.0,223.5,0.7,8544.0
2025-01-20 12:45:33,257104.9,-0.0,-0.0,16384.0,24898.8,-0.0,-0.0,16368.7,-0.0,16053.6,14655.1,-1.0,223.5,0.7,8544.3
2025-01-20 12:46:03,257104.9,-0.0,-0.0,16384.0,24887.5,-0.0,-0.0,16368.7,-0.0,16056.5,14658.9,-1.0,223.5,0.7,8544.6
2025-01-20 12:46:33,257104.9,-0.0,-0.0,16384.0,24865.4,-0.0,-0.0,16368.7,-0.0,16057.0,14678.1,-1.0,223.5,0.7,8544.8
2025-01-20 12:47:03,257104.9,-0.0,-0.0,16384.0,24874.3,-0.0,-0.0,16368.7,-0.0,16057.6,14674.3,-1.0,223.5,0.7,8545.0
2025-01-20 12:47:33,257104.9,-0.0,-0.0,16384.0,24901.6,-0.0,-0.0,16368.7,-0.0,16058.3,14656.3,-1.0,223.5,0.7,8545.3
2025-01-20 12:48:03,257104.9,-0.0,-0.0,16384.0,24897.6,-0.0,-0.0,16368.7,-0.0,16058.9,14652.8,-1.0,223.5,0.7,8545.5
2025-01-20 12:48:33,257104.9,-0.0,-0.0,16384.0,24834.7,-0.0,-0.0,16368.7,-0.0,16059.5,14716.3,-1.0,223.5,0.7,8545.8
2025-01-20 12:49:03,257104.9,-0.0,-0.0,16384.0,24886.3,-0.0,-0.0,16368.7,-0.0,16060.1,14664.8,-1.0,223.5,0.7,8546.1
2025-01-20 12:49:33,257104.9,-0.0,-0.0,16384.0,24870.8,-0.0,-0.0,16368.7,-0.0,16060.6,14679.2,-1.0,223.5,0.7,8546.3
2025-01-20 12:50:03,257104.9,-0.0,-0.0,16384.0,24813.4,-0.0,-0.0,16368.7,-0.0,16061.2,14728.1,-1.0,223.5,0.7,8546.5
2025-01-20 12:50:34,257104.9,-0.0,-0.0,16384.0,24878.0,-0.0,-0.0,16368.7,-0.0,16061.9,14668.4,-1.0,223.5,0.7,8546.9
2025-01-20 12:51:04,257104.9,-0.0,-0.0,16384.0,24922.2,-0.0,-0.0,16368.7,-0.0,16064.9,14623.2,-1.0,223.5,0.7,8547.2
2025-01-20 12:51:34,257104.9,-0.0,-0.0,16384.0,24827.7,-0.0,-0.0,16368.7,-0.0,16065.5,14717.6,-1.0,223.5,0.7,8547.4
2025-01-20 12:52:03,257104.9,-0.0,-0.0,16384.0,24896.7,-0.0,-0.0,16368.7,-0.0,16066.3,14644.3,-1.0,223.5,0.7,8547.8
2025-01-20 12:52:33,257104.9,-0.0,-0.0,16384.0,24834.3,-0.0,-0.0,16368.7,-0.0,16067.0,14712.5,-1.0,223.5,0.7,8547.9
2025-01-20 12:53:03,257104.9,-0.0,-0.0,16384.0,24769.1,-0.0,-0.0,16368.7,-0.0,16067.6,14776.7,-1.0,223.5,0.7,8548.2
2025-01-20 12:53:33,257104.9,-0.0,-0.0,16384.0,24768.4,-0.0,-0.0,16368.7,-0.0,16068.2,14773.3,-1.0,223.5,0.7,8548.5
2025-01-20 12:54:03,257104.9,-0.0,-0.0,16384.0,24746.4,-0.0,-0.0,16368.7,-0.0,16068.9,14791.2,-1.0,223.5,0.7,8548.8
2025-01-20 12:54:33,257104.9,-0.0,-0.0,16384.0,24858.3,-0.0,-0.0,16368.7,-0.0,16069.3,14681.5,-1.0,223.5,0.7,8548.9
2025-01-20 12:55:03,257104.9,-0.0,-0.0,16384.0,24665.9,-0.0,-0.0,16368.7,-0.0,16069.8,14866.6,-1.0,223.5,0.7,8549.2
2025-01-20 12:55:33,257104.9,-0.0,-0.0,16384.0,24715.2,-0.0,-0.0,16368.7,-0.0,16070.5,14813.0,-1.0,223.5,0.7,8549.5
2025-01-20 12:56:03,257104.9,-0.0,-0.0,16384.0,24712.3,-0.0,-0.0,16368.7,-0.0,16073.6,14814.4,-1.0,223.5,0.7,8549.8
2025-01-20 12:56:33,257104.9,-0.0,-0.0,16384.0,24726.9,-0.0,-0.0,16368.7,-0.0,16074.3,14804.9,-1.0,223.5,0.7,8550.1
2025-01-20 12:57:03,257104.9,-0.0,-0.0,16384.0,24830.2,-0.0,-0.0,16368.7,-0.0,16074.9,14700.0,-1.0,223.5,0.7,8550.2
2025-01-20 12:57:33,257104.9,-0.0,-0.0,16384.0,24858.8,-0.0,-0.0,16368.7,-0.0,16075.7,14674.3,-1.0,223.5,0.7,8550.5
2025-01-20 12:58:03,257104.9,-0.0,-0.0,16384.0,24848.2,-0.0,-0.0,16368.7,-0.0,16076.4,14683.1,-1.0,223.5,0.7,8550.9
2025-01-20 12:58:33,257104.9,-0.0,-0.0,16384.0,24808.0,-0.0,-0.0,16368.7,-0.0,16076.9,14726.1,-1.0,223.5,0.7,8551.1
2025-01-20 12:59:03,257104.9,-0.0,-0.0,16384.0,24749.1,-0.0,-0.0,16368.7,-0.0,16077.7,14787.1,-1.0,223.5,0.7,8551.3
2025-01-20 12:59:33,257104.9,-0.0,-0.0,16384.0,24726.3,-0.0,-0.0,16368.7,-0.0,16078.4,14806.2,-1.0,223.5,0.7,8551.7
2025-01-20 13:00:03,257104.9,-0.0,-0.0,16384.0,24682.8,-0.0,-0.0,16368.7,-0.0,16078.8,14837.2,-1.0,223.5,0.7,8551.7
2025-01-20 13:00:33,257104.9,-0.0,-0.0,16384.0,24668.5,-0.0,-0.0,16368.7,-0.0,16079.6,14852.7,-1.0,223.5,0.7,8552.1
2025-01-20 13:01:03,257104.9,-0.0,-0.0,16384.0,24716.9,-0.0,-0.0,16368.7,-0.0,16056.4,14803.8,-1.0,223.5,0.7,8552.4
2025-01-20 13:01:33,257104.9,-0.0,-0.0,16384.0,24713.2,-0.0,-0.0,16368.7,-0.0,16057.0,14813.4,-1.0,223.5,0.7,8552.6
2025-01-20 13:02:03,257104.9,-0.0,-0.0,16384.0,24707.8,-0.0,-0.0,16368.7,-0.0,16057.7,14807.3,-1.0,223.5,0.7,8553.1
2025-01-20 13:02:33,257104.9,-0.0,-0.0,16384.0,24826.6,-0.0,-0.0,16368.7,-0.0,16058.5,14697.5,-1.0,223.5,0.7,8553.4
2025-01-20 13:03:03,257104.9,-0.0,-0.0,16384.0,24843.2,-0.0,-0.0,16368.7,-0.0,16059.0,14684.3,-1.0,223.5,0.7,8553.5
2025-01-20 13:03:33,257104.9,-0.0,-0.0,16384.0,24867.5,-0.0,-0.0,16368.7,-0.0,16059.6,14661.4,-1.0,223.5,0.7,8553.7
2025-01-20 13:04:03,257104.9,-0.0,-0.0,16384.0,24848.8,-0.0,-0.0,16368.7,-0.0,16060.1,14681.0,-1.0,223.5,0.7,8553.9
2025-01-20 13:04:33,257104.9,-0.0,-0.0,16384.0,24852.4,-0.0,-0.0,16368.7,-0.0,16060.9,14679.4,-1.0,223.5,0.7,8554.3
2025-01-20 13:05:03,257104.9,-0.0,-0.0,16384.0,24797.9,-0.0,-0.0,16368.7,-0.0,16061.3,14726.9,-1.0,223.5,0.7,8554.5
2025-01-20 13:05:33,257104.9,-0.0,-0.0,16384.0,24834.8,-0.0,-0.0,16368.7,-0.0,16063.2,14699.5,-1.0,223.5,0.7,8554.9
2025-01-20 13:06:03,257104.9,-0.0,-0.0,16384.0,24835.9,-0.0,-0.0,16368.7,-0.0,16065.1,14690.7,-1.0,223.5,0.7,8555.1
2025-01-20 13:06:33,257104.9,-0.0,-0.0,16384.0,24881.2,-0.0,-0.0,16368.7,-0.0,16065.8,14651.5,-1.0,223.5,0.7,8555.5
2025-01-20 13:07:03,257104.9,-0.0,-0.0,16384.0,24750.4,-0.0,-0.0,16368.7,-0.0,16066.4,14784.7,-1.0,223.5,0.7,8555.5
2025-01-20 13:07:33,257104.9,-0.0,-0.0,16384.0,24888.2,-0.0,-0.0,16368.7,-0.0,16067.4,14651.2,-1.0,223.5,0.7,8555.9
2025-01-20 13:08:03,257104.9,-0.0,-0.0,16384.0,24880.1,-0.0,-0.0,16368.7,-0.0,16067.7,14660.2,-1.0,223.5,0.7,8555.9
2025-01-20 13:08:33,257104.9,-0.0,-0.0,16384.0,24875.0,-0.0,-0.0,16368.7,-0.0,16068.5,14661.6,-1.0,223.6,0.7,8556.4
2025-01-20 13:09:03,257104.9,-0.0,-0.0,16384.0,24867.8,-0.0,-0.0,16368.7,-0.0,16069.2,14665.2,-1.0,223.6,0.7,8556.8
2025-01-20 13:09:33,257104.9,-0.0,-0.0,16384.0,24868.2,-0.0,-0.0,16368.7,-0.0,16069.6,14664.4,-1.0,223.6,0.7,8556.9
2025-01-20 13:10:03,257104.9,-0.0,-0.0,16384.0,24842.4,-0.0,-0.0,16368.7,-0.0,16070.4,14684.8,-1.0,223.6,0.7,8557.4
2025-01-20 13:10:33,257104.9,-0.0,-0.0,16384.0,24771.8,-0.0,-0.0,16368.7,-0.0,16072.0,14760.2,-1.0,223.6,0.7,8558.4
2025-01-20 13:11:03,257104.9,-0.0,-0.0,16384.0,24873.5,-0.0,-0.0,16368.7,-0.0,16073.8,14660.5,-1.0,223.6,0.7,8557.7
2025-01-20 13:11:33,257104.9,-0.0,-0.0,16384.0,24865.2,-0.0,-0.0,16368.7,-0.0,16074.5,14669.5,-1.0,223.6,0.7,8558.0
2025-01-20 13:12:03,257104.9,-0.0,-0.0,16384.0,24882.1,-0.0,-0.0,16368.7,-0.0,16075.2,14654.8,-1.0,223.6,0.7,8558.3
2025-01-20 13:12:33,257104.9,-0.0,-0.0,16384.0,24803.5,-0.0,-0.0,16368.7,-0.0,16075.8,14730.7,-1.0,223.6,0.7,8558.6
2025-01-20 13:13:03,257104.9,-0.0,-0.0,16384.0,24896.6,-0.0,-0.0,16368.7,-0.0,16076.5,14642.0,-1.0,223.6,0.7,8558.9
2025-01-20 13:13:33,257104.9,-0.0,-0.0,16384.0,24821.2,-0.0,-0.0,16368.7,-0.0,16076.9,14722.6,-1.0,223.6,0.7,8559.1
2025-01-20 13:14:03,257104.9,-0.0,-0.0,16384.0,24853.3,-0.0,-0.0,16368.7,-0.0,16077.3,14679.3,-1.0,223.6,0.7,8559.0
2025-01-20 13:14:33,257104.9,-0.0,-0.0,16384.0,24824.7,-0.0,-0.0,16368.7,-0.0,16078.1,14700.5,-1.0,223.6,0.7,8559.6
2025-01-20 13:15:03,257104.9,-0.0,-0.0,16384.0,24794.3,-0.0,-0.0,16368.7,-0.0,16078.7,14724.1,-1.0,223.6,0.7,8559.8
2025-01-20 13:15:33,257104.9,-0.0,-0.0,16384.0,24853.7,-0.0,-0.0,16368.7,-0.0,16063.3,14688.3,-1.0,223.6,0.7,8544.4
2025-01-20 13:16:03,257104.9,-0.0,-0.0,16384.0,24830.1,-0.0,-0.0,16368.7,-0.0,16066.5,14711.9,-1.0,223.6,0.7,8544.9
2025-01-20 13:16:33,257104.9,-0.0,-0.0,16384.0,24849.3,-0.0,-0.0,16368.7,-0.0,16066.9,14696.9,-1.0,223.6,0.7,8545.0
2025-01-20 13:17:03,257104.9,-0.0,-0.0,16384.0,24745.9,-0.0,-0.0,16368.7,-0.0,16067.8,14798.3,-1.0,223.6,0.7,8545.4
2025-01-20 13:17:33,257104.9,-0.0,-0.0,16384.0,24848.8,-0.0,-0.0,16368.7,-0.0,16068.6,14705.3,-1.0,223.6,0.7,8545.7
2025-01-20 13:18:03,257104.9,-0.0,-0.0,16384.0,24844.7,-0.0,-0.0,16368.7,-0.0,16069.0,14704.2,-1.0,223.6,0.7,8545.8
2025-01-20 13:18:33,257104.9,-0.0,-0.0,16384.0,24862.8,-0.0,-0.0,16368.7,-0.0,16069.6,14691.9,-1.0,223.6,0.7,8546.1
2025-01-20 13:19:03,257104.9,-0.0,-0.0,16384.0,24861.9,-0.0,-0.0,16368.7,-0.0,16070.2,14692.2,-1.0,223.6,0.7,8546.4
2025-01-20 13:19:33,257104.9,-0.0,-0.0,16384.0,24865.6,-0.0,-0.0,16368.7,-0.0,16070.7,14687.3,-1.0,223.6,0.7,8546.6
2025-01-20 13:20:03,257104.9,-0.0,-0.0,16384.0,24835.7,-0.0,-0.0,16368.7,-0.0,16071.0,14714.6,-1.0,223.6,0.7,8546.6
2025-01-20 13:20:33,257104.9,-0.0,-0.0,16384.0,24873.9,-0.0,-0.0,16368.7,-0.0,16071.8,14676.0,-1.0,223.6,0.7,8547.1
2025-01-20 13:21:03,257104.9,-0.0,-0.0,16384.0,24884.3,-0.0,-0.0,16368.7,-0.0,16074.9,14659.2,-1.0,223.6,0.7,8547.4
2025-01-20 13:21:33,257104.9,-0.0,-0.0,16384.0,24849.6,-0.0,-0.0,16368.7,-0.0,16075.4,14693.5,-1.0,223.6,0.7,8547.6
2025-01-20 13:22:03,257104.9,-0.0,-0.0,16384.0,24848.2,-0.0,-0.0,16368.7,-0.0,16076.1,14693.1,-1.0,223.6,0.7,8548.0
2025-01-20 13:22:33,257104.9,-0.0,-0.0,16384.0,24859.7,-0.0,-0.0,16368.7,-0.0,16076.7,14685.4,-1.0,223.6,0.7,8548.2
2025-01-20 13:23:03,257104.9,-0.0,-0.0,16384.0,24713.2,-0.0,-0.0,16368.7,-0.0,16077.2,14827.1,-1.0,223.6,0.7,8548.4
2025-01-20 13:23:33,257104.9,-0.0,-0.0,16384.0,24766.6,-0.0,-0.0,16368.7,-0.0,16077.8,14782.4,-1.0,223.6,0.7,8548.7
2025-01-20 13:24:03,257104.9,-0.0,-0.0,16384.0,24738.8,-0.0,-0.0,16368.7,-0.0,16078.4,14805.4,-1.0,223.6,0.7,8549.0
2025-01-20 13:24:33,257104.9,-0.0,-0.0,16384.0,24858.2,-0.0,-0.0,16368.7,-0.0,16078.9,14684.8,-1.0,223.6,0.7,8549.2
2025-01-20 13:25:03,257104.9,-0.0,-0.0,16384.0,24751.8,-0.0,-0.0,16368.7,-0.0,16079.5,14791.5,-1.0,223.6,0.7,8549.5
2025-01-20 13:25:34,257104.9,-0.0,-0.0,16384.0,24850.7,-0.0,-0.0,16368.7,-0.0,16080.7,14686.6,-1.0,223.6,0.7,8550.7
2025-01-20 13:26:04,257104.9,-0.0,-0.0,16384.0,24878.6,-0.0,-0.0,16368.7,-0.0,16083.2,14664.0,-1.0,223.6,0.7,8550.1
2025-01-20 13:26:34,257104.9,-0.0,-0.0,16384.0,24891.5,-0.0,-0.0,16368.7,-0.0,16083.6,14659.1,-1.0,223.6,0.7,8550.3
2025-01-20 13:27:04,257104.9,-0.0,-0.0,16384.0,24914.9,-0.0,-0.0,16368.7,-0.0,16084.2,14636.8,-1.0,223.6,0.7,8550.5
2025-01-20 13:27:34,257104.9,-0.0,-0.0,16384.0,24939.2,-0.0,-0.0,16368.7,-0.0,16084.9,14615.2,-1.0,223.6,0.7,8550.8
2025-01-20 13:28:03,257104.9,-0.0,-0.0,16384.0,24897.2,-0.0,-0.0,16368.7,-0.0,16085.4,14649.6,-1.0,223.6,0.7,8551.0
2025-01-20 13:28:33,257104.9,-0.0,-0.0,16384.0,24899.7,-0.0,-0.0,16368.7,-0.0,16086.0,14646.3,-1.0,223.6,0.7,8551.3
