CPU 74 his02,User%,Sys%,Wait%,Idle%,Steal%
2025-01-20 08:40:33,42.1,2.0,0.2,55.7,0.0
2025-01-20 08:41:03,36.3,3.4,0.7,59.6,0.0
2025-01-20 08:41:33,31.9,1.2,0.2,66.6,0.0
2025-01-20 08:42:03,15.3,0.7,0.4,83.6,0.0
2025-01-20 08:42:33,30.5,1.0,0.8,67.7,0.0
2025-01-20 08:43:03,15.3,1.0,0.6,83.1,0.0
2025-01-20 08:43:33,11.8,0.8,0.3,87.2,0.0
2025-01-20 08:44:03,33.5,0.8,0.3,65.4,0.0
2025-01-20 08:44:33,19.4,0.7,0.4,79.5,0.0
2025-01-20 08:45:03,17.2,0.8,0.4,81.5,0.0
2025-01-20 08:45:33,25.7,1.7,1.1,71.5,0.0
2025-01-20 08:46:03,31.9,1.3,0.8,66.0,0.0
2025-01-20 08:46:33,29.2,1.2,0.3,69.3,0.0
2025-01-20 08:47:03,32.1,1.2,0.5,66.2,0.0
2025-01-20 08:47:33,33.2,0.8,0.4,65.5,0.0
2025-01-20 08:48:03,27.4,0.9,0.2,71.4,0.0
2025-01-20 08:48:33,37.1,0.9,0.2,61.8,0.0
2025-01-20 08:49:03,60.3,0.8,0.3,38.6,0.0
2025-01-20 08:49:33,42.8,0.8,0.3,56.1,0.0
2025-01-20 08:50:03,44.5,2.0,0.3,53.2,0.0
2025-01-20 08:50:33,59.7,8.1,0.2,32.0,0.0
2025-01-20 08:51:03,33.9,2.8,0.2,63.1,0.0
2025-01-20 08:51:33,48.3,1.1,0.2,50.4,0.0
2025-01-20 08:52:03,39.8,1.0,0.4,58.9,0.0
2025-01-20 08:52:33,43.5,0.9,0.3,55.3,0.0
2025-01-20 08:53:03,36.0,1.2,2.8,60.1,0.0
2025-01-20 08:53:33,30.7,0.9,0.3,68.1,0.0
2025-01-20 08:54:03,33.6,0.9,0.2,65.3,0.0
2025-01-20 08:54:33,41.4,0.8,0.2,57.6,0.0
2025-01-20 08:55:03,18.2,1.1,0.9,79.8,0.0
2025-01-20 08:55:33,43.6,1.3,0.3,54.7,0.0
2025-01-20 08:56:03,24.7,1.1,0.3,73.8,0.0
2025-01-20 08:56:33,49.5,0.8,0.2,49.5,0.0
2025-01-20 08:57:03,46.9,1.1,0.1,51.9,0.0
2025-01-20 08:57:33,24.7,1.1,0.3,73.9,0.0
2025-01-20 08:58:03,23.8,1.3,0.2,74.6,0.0
2025-01-20 08:58:33,36.8,0.8,0.2,62.2,0.0
2025-01-20 08:59:03,35.2,1.0,0.3,63.5,0.0
2025-01-20 08:59:33,29.0,0.8,0.4,69.8,0.0
2025-01-20 09:00:03,20.6,0.9,0.3,78.2,0.0
2025-01-20 09:00:33,27.6,0.9,0.3,71.2,0.0
2025-01-20 09:01:03,57.9,1.4,0.6,40.1,0.0
2025-01-20 09:01:33,22.5,1.2,0.7,75.6,0.0
2025-01-20 09:02:03,42.1,1.0,0.3,56.5,0.0
2025-01-20 09:02:33,40.8,0.8,0.2,58.2,0.0
2025-01-20 09:03:03,31.3,1.5,0.5,66.7,0.0
2025-01-20 09:03:33,64.5,1.1,0.2,34.2,0.0
2025-01-20 09:04:03,28.8,2.5,0.4,68.3,0.0
2025-01-20 09:04:32,37.7,2.1,0.3,60.0,0.0
2025-01-20 09:05:02,29.1,2.0,0.5,68.4,0.0
2025-01-20 09:05:33,13.8,1.8,0.4,84.1,0.0
2025-01-20 09:06:03,39.1,1.7,0.1,59.0,0.0
2025-01-20 09:06:33,33.5,2.3,0.2,64.0,0.0
2025-01-20 09:07:03,34.5,2.2,0.6,62.7,0.0
2025-01-20 09:07:33,34.7,2.4,0.3,62.5,0.0
2025-01-20 09:08:03,14.4,2.4,0.3,82.9,0.0
2025-01-20 09:08:33,13.4,1.3,0.7,84.5,0.0
2025-01-20 09:09:03,13.1,0.8,0.5,85.6,0.0
2025-01-20 09:09:33,14.7,0.9,0.8,83.6,0.0
2025-01-20 09:10:03,39.0,1.8,0.3,58.9,0.0
2025-01-20 09:10:33,16.7,1.1,0.8,81.4,0.0
2025-01-20 09:11:03,50.4,4.5,0.4,44.7,0.0
2025-01-20 09:11:33,23.0,1.6,0.7,74.7,0.0
2025-01-20 09:12:03,26.6,0.9,0.5,72.0,0.0
2025-01-20 09:12:33,40.3,1.5,0.5,57.6,0.0
2025-01-20 09:13:03,28.2,2.4,0.4,69.1,0.0
2025-01-20 09:13:33,48.6,1.7,0.3,49.3,0.0
2025-01-20 09:14:03,43.7,1.4,0.2,54.7,0.0
2025-01-20 09:14:33,34.9,0.7,0.4,64.1,0.0
2025-01-20 09:15:03,21.1,1.5,0.7,76.7,0.0
2025-01-20 09:15:33,28.2,1.5,0.3,70.0,0.0
2025-01-20 09:16:03,43.5,4.2,0.2,52.2,0.0
2025-01-20 09:16:33,21.7,1.0,0.7,76.6,0.0
2025-01-20 09:17:03,28.0,1.1,0.6,70.3,0.0
2025-01-20 09:17:33,50.0,0.7,0.1,49.3,0.0
2025-01-20 09:18:03,34.5,0.7,0.2,64.5,0.0
2025-01-20 09:18:33,23.8,0.9,0.4,74.9,0.0
2025-01-20 09:19:03,56.3,2.2,0.2,41.3,0.0
2025-01-20 09:19:33,51.2,1.2,0.4,47.2,0.0
2025-01-20 09:20:03,41.9,2.4,0.3,55.4,0.0
2025-01-20 09:20:33,54.3,2.0,0.3,43.4,0.0
2025-01-20 09:21:03,46.6,1.2,0.4,51.8,0.0
2025-01-20 09:21:33,32.7,1.1,0.6,65.5,0.0
2025-01-20 09:22:03,24.2,1.0,0.6,74.2,0.0
2025-01-20 09:22:33,33.9,1.1,0.7,64.2,0.0
2025-01-20 09:23:03,21.8,1.1,0.3,76.8,0.0
2025-01-20 09:23:33,31.3,1.5,0.5,66.7,0.0
2025-01-20 09:24:03,37.2,1.0,0.2,61.6,0.0
2025-01-20 09:24:33,22.5,1.3,0.5,75.7,0.0
2025-01-20 09:25:03,33.3,2.3,0.5,63.9,0.0
2025-01-20 09:25:33,72.9,1.3,0.0,25.7,0.0
2025-01-20 09:26:03,27.5,1.0,0.5,71.0,0.0
2025-01-20 09:26:33,37.6,1.9,0.3,60.2,0.0
2025-01-20 09:27:03,50.7,1.0,0.3,48.0,0.0
2025-01-20 09:27:33,51.3,1.2,0.3,47.3,0.0
2025-01-20 09:28:03,25.5,1.3,0.5,72.6,0.0
2025-01-20 09:28:33,28.5,0.9,0.3,70.3,0.0
2025-01-20 09:29:03,37.6,1.7,0.6,60.1,0.0
2025-01-20 09:29:33,34.6,2.8,0.4,62.2,0.0
2025-01-20 09:30:03,16.7,1.0,0.3,82.0,0.0
2025-01-20 09:30:33,14.3,1.0,0.7,84.0,0.0
2025-01-20 09:31:03,43.0,1.3,0.4,55.3,0.0
2025-01-20 09:31:33,44.0,0.9,0.4,54.7,0.0
2025-01-20 09:32:03,37.2,1.0,0.4,61.3,0.0
2025-01-20 09:32:33,30.7,1.1,0.7,67.4,0.0
2025-01-20 09:33:03,33.8,1.2,0.3,64.7,0.0
2025-01-20 09:33:33,25.4,1.0,0.6,73.0,0.0
2025-01-20 09:34:03,44.2,1.4,0.2,54.2,0.0
2025-01-20 09:34:33,55.7,0.9,0.2,43.1,0.0
2025-01-20 09:35:03,54.0,0.8,0.3,44.9,0.0
2025-01-20 09:35:33,70.9,1.3,0.1,27.6,0.0
2025-01-20 09:36:02,28.9,2.6,0.4,68.1,0.0
2025-01-20 09:36:33,49.4,5.3,0.1,45.2,0.0
2025-01-20 09:37:03,38.0,1.5,0.8,59.6,0.0
2025-01-20 09:37:33,46.9,1.1,0.1,51.8,0.0
2025-01-20 09:38:03,34.0,2.1,0.5,63.3,0.0
2025-01-20 09:38:33,18.9,0.9,0.4,79.7,0.0
2025-01-20 09:39:03,76.2,1.5,0.1,22.2,0.0
2025-01-20 09:39:33,23.7,1.1,0.4,74.8,0.0
2025-01-20 09:40:03,36.9,0.8,0.3,62.0,0.0
2025-01-20 09:40:33,36.9,1.0,0.2,61.9,0.0
2025-01-20 09:41:03,15.8,1.2,0.4,82.5,0.0
2025-01-20 09:41:33,28.0,1.2,0.3,70.6,0.0
2025-01-20 09:42:03,31.9,1.1,0.2,66.8,0.0
2025-01-20 09:42:33,24.3,0.9,0.3,74.5,0.0
2025-01-20 09:43:03,35.1,2.6,0.4,61.9,0.0
2025-01-20 09:43:33,22.3,1.3,0.4,76.0,0.0
2025-01-20 09:44:03,28.8,1.8,0.5,68.9,0.0
2025-01-20 09:44:33,22.6,1.2,0.5,75.6,0.0
2025-01-20 09:45:03,19.5,1.2,0.2,79.0,0.0
2025-01-20 09:45:33,36.8,1.3,0.3,61.6,0.0
2025-01-20 09:46:03,37.1,1.1,0.8,60.9,0.0
2025-01-20 09:46:33,41.7,1.0,0.3,57.0,0.0
2025-01-20 09:47:03,48.6,0.8,0.2,50.3,0.0
2025-01-20 09:47:33,50.7,0.8,0.3,48.1,0.0
2025-01-20 09:48:03,42.1,2.6,0.3,55.0,0.0
2025-01-20 09:48:33,32.4,1.2,0.7,65.7,0.0
2025-01-20 09:49:03,39.6,1.4,0.5,58.6,0.0
2025-01-20 09:49:33,27.2,1.1,0.5,71.2,0.0
2025-01-20 09:50:03,57.0,2.5,0.4,40.1,0.0
2025-01-20 09:50:33,35.8,1.1,0.3,62.7,0.0
2025-01-20 09:51:03,35.4,1.2,0.3,63.1,0.0
2025-01-20 09:51:33,53.7,2.4,0.2,43.7,0.0
2025-01-20 09:52:03,44.3,1.3,0.4,54.0,0.0
2025-01-20 09:52:33,50.8,1.6,0.1,47.5,0.0
2025-01-20 09:53:03,56.3,1.7,0.5,41.5,0.0
2025-01-20 09:53:33,33.1,0.9,0.4,65.6,0.0
2025-01-20 09:54:03,52.3,1.0,0.4,46.3,0.0
2025-01-20 09:54:33,33.3,1.1,0.5,65.1,0.0
2025-01-20 09:55:03,64.0,0.9,0.1,35.0,0.0
2025-01-20 09:55:33,56.7,1.2,0.4,41.7,0.0
2025-01-20 09:56:03,64.0,1.2,0.1,34.7,0.0
2025-01-20 09:56:33,47.3,1.9,0.2,50.6,0.0
2025-01-20 09:57:03,45.4,2.2,0.1,52.3,0.0
2025-01-20 09:57:33,47.4,1.7,0.3,50.6,0.0
2025-01-20 09:58:03,18.2,0.9,0.3,80.5,0.0
2025-01-20 09:58:33,29.6,1.2,0.8,68.5,0.0
2025-01-20 09:59:03,40.2,1.4,0.3,58.1,0.0
2025-01-20 09:59:33,33.3,1.3,0.5,64.8,0.0
2025-01-20 10:00:03,20.2,1.1,1.0,77.8,0.0
2025-01-20 10:00:33,50.7,0.9,0.2,48.2,0.0
2025-01-20 10:01:03,40.5,2.7,0.3,56.4,0.0
2025-01-20 10:01:33,47.0,2.2,0.5,50.4,0.0
2025-01-20 10:02:03,23.3,1.5,0.2,74.9,0.0
2025-01-20 10:02:33,45.1,1.7,0.2,53.0,0.0
2025-01-20 10:03:03,31.7,1.7,0.3,66.3,0.0
2025-01-20 10:03:33,61.0,1.0,0.3,37.7,0.0
2025-01-20 10:04:03,28.9,0.9,0.4,69.8,0.0
2025-01-20 10:04:33,27.8,1.6,0.3,70.3,0.0
2025-01-20 10:05:03,46.5,1.5,0.2,51.8,0.0
2025-01-20 10:05:33,20.1,1.5,0.3,78.2,0.0
2025-01-20 10:06:03,30.2,2.0,0.3,67.5,0.0
2025-01-20 10:06:33,56.0,1.4,0.2,42.5,0.0
2025-01-20 10:07:02,35.5,2.5,2.4,59.6,0.0
2025-01-20 10:07:33,41.6,1.5,0.4,56.5,0.0
2025-01-20 10:08:03,22.8,1.1,0.7,75.5,0.0
2025-01-20 10:08:33,55.4,1.1,0.2,43.3,0.0
2025-01-20 10:09:03,33.8,1.4,0.4,64.4,0.0
2025-01-20 10:09:33,57.2,2.0,0.5,40.3,0.0
2025-01-20 10:10:03,63.5,1.4,0.6,34.4,0.0
2025-01-20 10:10:33,43.8,1.1,0.2,54.9,0.0
2025-01-20 10:11:03,54.3,1.7,0.2,43.8,0.0
2025-01-20 10:11:33,36.2,2.8,0.2,60.8,0.0
2025-01-20 10:12:03,53.1,2.3,0.2,44.4,0.0
2025-01-20 10:12:33,33.3,1.9,0.4,64.4,0.0
2025-01-20 10:13:03,43.4,1.2,0.5,54.9,0.0
2025-01-20 10:13:33,61.4,0.8,0.2,37.5,0.0
2025-01-20 10:14:03,33.6,1.3,0.5,64.7,0.0
2025-01-20 10:14:33,35.9,1.5,0.3,62.4,0.0
2025-01-20 10:15:03,44.0,1.9,0.2,53.9,0.0
2025-01-20 10:15:33,20.8,1.3,0.5,77.4,0.0
2025-01-20 10:16:03,56.9,1.4,0.5,41.2,0.0
2025-01-20 10:16:33,46.4,1.6,1.3,50.7,0.0
2025-01-20 10:17:03,20.8,1.1,2.1,75.9,0.0
2025-01-20 10:17:33,44.6,0.9,1.5,53.0,0.0
2025-01-20 10:18:03,24.2,1.1,0.8,73.9,0.0
2025-01-20 10:18:33,61.8,1.0,0.2,37.0,0.0
2025-01-20 10:19:03,27.0,1.3,0.7,71.0,0.0
2025-01-20 10:19:33,48.3,1.2,0.1,50.3,0.0
2025-01-20 10:20:03,26.3,1.1,0.6,72.0,0.0
2025-01-20 10:20:33,30.0,1.1,0.3,68.6,0.0
2025-01-20 10:21:03,29.9,1.3,0.3,68.5,0.0
2025-01-20 10:21:33,55.0,2.9,0.2,41.8,0.0
2025-01-20 10:22:03,45.2,1.2,0.3,53.3,0.0
2025-01-20 10:22:33,48.0,1.3,0.3,50.3,0.0
2025-01-20 10:23:03,46.5,1.0,0.2,52.2,0.0
2025-01-20 10:23:33,34.1,0.9,0.5,64.5,0.0
2025-01-20 10:24:03,44.0,1.0,0.3,54.7,0.0
2025-01-20 10:24:33,17.9,1.0,0.4,80.7,0.0
2025-01-20 10:25:03,32.2,0.8,0.5,66.4,0.0
2025-01-20 10:25:33,40.4,1.1,0.3,58.1,0.0
2025-01-20 10:26:03,56.6,1.6,0.1,41.6,0.0
2025-01-20 10:26:33,46.5,3.6,0.2,49.7,0.0
2025-01-20 10:27:03,29.6,1.7,0.4,68.3,0.0
2025-01-20 10:27:33,27.9,1.5,0.6,70.0,0.0
2025-01-20 10:28:03,46.0,0.9,0.2,52.9,0.0
2025-01-20 10:28:33,22.4,0.8,0.4,76.4,0.0
2025-01-20 10:29:03,31.0,1.1,0.4,67.5,0.0
2025-01-20 10:29:33,51.3,1.1,0.1,47.5,0.0
2025-01-20 10:30:03,39.7,1.2,0.2,59.0,0.0
2025-01-20 10:30:33,20.1,1.7,0.6,77.6,0.0
2025-01-20 10:31:03,36.5,1.2,0.3,62.0,0.0
2025-01-20 10:31:33,34.9,2.2,0.4,62.5,0.0
2025-01-20 10:32:03,52.8,1.3,0.2,45.7,0.0
2025-01-20 10:32:33,46.5,1.4,0.2,51.9,0.0
2025-01-20 10:33:03,38.0,1.7,0.2,60.0,0.0
2025-01-20 10:33:33,18.7,1.2,1.5,78.6,0.0
2025-01-20 10:34:03,44.8,1.6,0.3,53.3,0.0
2025-01-20 10:34:33,60.9,1.4,0.2,37.5,0.0
2025-01-20 10:35:03,24.8,2.2,0.7,72.3,0.0
2025-01-20 10:35:33,57.7,2.0,0.3,40.0,0.0
2025-01-20 10:36:03,23.4,2.7,0.4,73.5,0.0
2025-01-20 10:36:33,42.1,2.6,0.5,54.8,0.0
2025-01-20 10:37:03,58.0,0.8,0.3,40.9,0.0
2025-01-20 10:37:33,49.6,1.5,0.3,48.6,0.0
2025-01-20 10:38:03,56.7,2.2,0.2,41.0,0.0
2025-01-20 10:38:33,35.6,1.2,0.2,63.0,0.0
2025-01-20 10:39:03,76.2,1.9,0.2,21.7,0.0
2025-01-20 10:39:33,36.5,1.2,0.3,62.0,0.0
2025-01-20 10:40:03,27.3,1.0,0.2,71.4,0.0
2025-01-20 10:40:33,30.5,1.6,0.3,67.6,0.0
2025-01-20 10:41:03,47.9,1.1,0.1,50.9,0.0
2025-01-20 10:41:33,40.8,2.1,0.1,57.0,0.0
2025-01-20 10:42:03,16.4,0.9,0.3,82.4,0.0
2025-01-20 10:42:33,31.2,1.4,0.4,67.0,0.0
2025-01-20 10:43:03,30.8,1.5,0.3,67.3,0.0
2025-01-20 10:43:33,21.5,1.5,0.6,76.4,0.0
2025-01-20 10:44:03,53.6,1.0,0.2,45.2,0.0
2025-01-20 10:44:33,25.6,0.9,0.6,72.9,0.0
2025-01-20 10:45:03,19.0,1.3,0.3,79.4,0.0
2025-01-20 10:45:33,45.5,3.1,0.2,51.2,0.0
2025-01-20 10:46:03,62.7,2.2,0.1,35.0,0.0
2025-01-20 10:46:33,41.7,2.7,0.3,55.4,0.0
2025-01-20 10:47:03,48.5,2.5,0.1,48.8,0.0
2025-01-20 10:47:33,39.3,2.1,0.3,58.2,0.0
2025-01-20 10:48:03,32.5,1.9,0.4,65.3,0.0
2025-01-20 10:48:33,11.6,1.1,0.3,87.0,0.0
2025-01-20 10:49:03,19.4,1.6,0.4,78.5,0.0
2025-01-20 10:49:33,29.7,0.7,0.2,69.4,0.0
2025-01-20 10:50:03,22.5,1.4,0.4,75.6,0.0
2025-01-20 10:50:33,31.7,1.7,0.2,66.3,0.0
2025-01-20 10:51:03,52.7,3.4,0.2,43.7,0.0
2025-01-20 10:51:33,53.3,2.2,0.5,44.0,0.0
2025-01-20 10:52:03,29.9,0.9,0.4,68.7,0.0
2025-01-20 10:52:33,36.1,1.3,0.2,62.4,0.0
2025-01-20 10:53:03,41.2,0.8,0.3,57.8,0.0
2025-01-20 10:53:33,13.6,1.0,0.3,85.1,0.0
2025-01-20 10:54:03,48.7,0.7,0.3,50.2,0.0
2025-01-20 10:54:33,59.3,0.7,0.1,39.9,0.0
2025-01-20 10:55:03,19.9,1.0,0.3,78.8,0.0
2025-01-20 10:55:33,50.4,1.0,0.1,48.5,0.0
2025-01-20 10:56:03,39.7,1.1,0.3,58.9,0.0
2025-01-20 10:56:33,41.9,1.9,0.2,55.9,0.0
2025-01-20 10:57:03,32.4,1.1,0.2,66.3,0.0
2025-01-20 10:57:33,70.2,0.9,0.2,28.7,0.0
2025-01-20 10:58:03,64.8,0.9,0.2,34.1,0.0
2025-01-20 10:58:33,44.5,1.1,0.2,54.2,0.0
2025-01-20 10:59:03,53.6,0.8,0.2,45.5,0.0
2025-01-20 10:59:33,40.7,1.2,0.1,58.1,0.0
2025-01-20 11:00:03,29.1,1.1,0.6,69.1,0.0
2025-01-20 11:00:33,31.7,0.9,0.5,66.8,0.0
2025-01-20 11:01:03,48.2,1.2,0.4,50.2,0.0
2025-01-20 11:01:33,62.1,1.9,0.1,35.9,0.0
2025-01-20 11:02:03,18.4,1.1,0.3,80.2,0.0
2025-01-20 11:02:33,53.3,1.1,0.1,45.5,0.0
2025-01-20 11:03:03,33.9,1.1,0.6,64.4,0.0
2025-01-20 11:03:33,52.2,0.9,0.2,46.7,0.0
2025-01-20 11:04:03,51.4,2.1,0.3,46.3,0.0
2025-01-20 11:04:33,59.2,1.7,0.1,38.9,0.0
2025-01-20 11:05:03,48.2,1.8,0.4,49.6,0.0
2025-01-20 11:05:33,40.3,1.4,0.2,58.1,0.0
2025-01-20 11:06:03,27.4,1.2,0.4,71.0,0.0
2025-01-20 11:06:33,43.0,1.1,0.1,55.8,0.0
2025-01-20 11:07:03,11.1,1.9,3.1,84.0,0.0
2025-01-20 11:07:33,48.6,1.4,0.6,49.4,0.0
2025-01-20 11:08:03,35.0,2.1,0.1,62.8,0.0
2025-01-20 11:08:33,36.8,1.0,0.2,62.0,0.0
2025-01-20 11:09:03,14.5,0.8,0.2,84.5,0.0
2025-01-20 11:09:33,24.5,0.8,0.3,74.4,0.0
2025-01-20 11:10:04,14.6,1.1,0.3,84.0,0.0
2025-01-20 11:10:33,15.2,1.1,0.3,83.4,0.0
2025-01-20 11:11:03,24.1,1.4,0.4,74.1,0.0
2025-01-20 11:11:33,51.8,2.5,0.1,45.6,0.0
2025-01-20 11:12:03,17.1,0.8,0.3,81.7,0.0
2025-01-20 11:12:33,28.8,0.9,0.3,70.0,0.0
2025-01-20 11:13:03,20.6,1.1,0.2,78.1,0.0
2025-01-20 11:13:33,34.2,1.1,0.2,64.5,0.0
2025-01-20 11:14:03,18.9,0.9,0.4,79.8,0.0
2025-01-20 11:14:33,42.7,0.7,0.1,56.5,0.0
2025-01-20 11:15:03,15.5,0.9,0.3,83.3,0.0
2025-01-20 11:15:33,48.0,3.0,0.1,48.9,0.0
2025-01-20 11:16:03,50.6,2.6,0.1,46.8,0.0
2025-01-20 11:16:33,65.7,4.1,0.0,30.3,0.0
2025-01-20 11:17:03,43.8,2.6,0.2,53.4,0.0
2025-01-20 11:17:33,37.2,1.3,0.7,60.8,0.0
2025-01-20 11:18:03,37.0,1.5,0.3,61.1,0.0
2025-01-20 11:18:33,13.5,0.8,0.4,85.2,0.0
2025-01-20 11:19:03,12.2,0.8,0.3,86.6,0.0
2025-01-20 11:19:33,32.1,0.7,0.1,67.1,0.0
2025-01-20 11:20:03,25.5,0.9,0.3,73.3,0.0
2025-01-20 11:20:33,33.9,1.0,0.3,64.8,0.0
2025-01-20 11:21:03,22.8,0.9,0.3,76.1,0.0
2025-01-20 11:21:33,33.9,1.7,0.3,64.1,0.0
2025-01-20 11:22:03,54.4,1.1,0.2,44.4,0.0
2025-01-20 11:22:33,62.2,1.6,0.3,35.8,0.0
2025-01-20 11:23:03,33.2,2.2,0.2,64.4,0.0
2025-01-20 11:23:33,35.4,2.2,0.4,62.0,0.0
2025-01-20 11:24:03,19.5,2.0,0.6,77.9,0.0
2025-01-20 11:24:33,32.4,1.7,0.9,65.0,0.0
2025-01-20 11:25:03,41.6,1.7,0.3,56.4,0.0
2025-01-20 11:25:33,38.3,0.8,0.3,60.5,0.0
2025-01-20 11:26:03,20.7,2.2,0.2,76.9,0.0
2025-01-20 11:26:33,62.3,2.2,0.1,35.4,0.0
2025-01-20 11:27:03,24.5,1.3,0.3,73.9,0.0
2025-01-20 11:27:33,22.4,1.1,0.2,76.2,0.0
2025-01-20 11:28:03,43.2,1.2,0.1,55.5,0.0
2025-01-20 11:28:33,48.7,1.2,0.1,50.0,0.0
2025-01-20 11:29:03,13.7,0.8,0.6,84.9,0.0
2025-01-20 11:29:33,53.9,0.7,0.2,45.1,0.0
2025-01-20 11:30:03,36.5,1.3,0.2,62.0,0.0
2025-01-20 11:30:33,41.1,1.0,0.3,57.6,0.0
