CPU 54 his02,User%,Sys%,Wait%,Idle%,Steal%
2025-01-20 08:00:02,0.7,21.6,1.3,76.5,0.0
2025-01-20 08:00:32,8.7,0.7,10.0,80.6,0.0
2025-01-20 08:01:02,2.7,0.4,3.7,93.2,0.0
2025-01-20 08:01:32,21.8,0.8,14.9,62.4,0.0
2025-01-20 08:02:02,3.3,0.4,3.4,92.9,0.0
2025-01-20 08:02:33,19.1,0.8,13.8,66.3,0.0
2025-01-20 08:03:03,11.5,1.1,14.5,72.9,0.0
2025-01-20 08:03:33,4.2,0.3,4.0,91.6,0.0
2025-01-20 08:04:03,3.1,1.5,22.3,73.1,0.0
2025-01-20 08:04:33,8.2,1.0,13.1,77.7,0.0
2025-01-20 08:05:03,13.1,0.9,14.5,71.4,0.0
2025-01-20 08:05:33,4.8,0.9,11.8,82.5,0.0
2025-01-20 08:06:03,9.9,0.8,6.9,82.4,0.0
2025-01-20 08:06:33,4.2,0.8,8.3,86.7,0.0
2025-01-20 08:07:03,4.5,1.1,11.3,83.1,0.0
2025-01-20 08:07:33,2.0,0.2,3.2,94.6,0.0
2025-01-20 08:08:03,1.2,0.4,2.7,95.7,0.0
2025-01-20 08:08:33,12.5,1.0,15.2,71.4,0.0
2025-01-20 08:09:03,10.4,0.8,10.6,78.1,0.0
2025-01-20 08:09:33,19.9,2.0,25.7,52.5,0.0
2025-01-20 08:10:03,13.5,1.6,25.9,59.1,0.0
2025-01-20 08:10:33,9.9,0.7,12.5,76.9,0.0
2025-01-20 08:11:03,10.2,0.8,10.7,78.3,0.0
2025-01-20 08:11:33,1.3,0.6,4.3,93.8,0.0
2025-01-20 08:12:03,2.7,0.5,3.7,93.0,0.0
2025-01-20 08:12:33,12.2,0.9,14.2,72.7,0.0
2025-01-20 08:13:03,8.1,1.1,10.3,80.6,0.0
2025-01-20 08:13:33,7.2,1.0,11.0,80.9,0.0
2025-01-20 08:14:03,16.4,0.9,13.5,69.2,0.0
2025-01-20 08:14:33,17.8,1.3,18.7,62.2,0.0
2025-01-20 08:15:03,10.3,0.7,9.9,79.1,0.0
2025-01-20 08:15:33,5.8,0.9,8.7,84.7,0.0
2025-01-20 08:16:03,16.2,1.7,21.7,60.5,0.0
2025-01-20 08:16:33,8.5,1.7,16.9,72.9,0.0
2025-01-20 08:17:03,13.4,1.1,15.4,70.1,0.0
2025-01-20 08:17:33,9.1,1.7,18.8,70.4,0.0
2025-01-20 08:18:03,20.8,0.8,16.8,61.6,0.0
2025-01-20 08:18:33,11.9,1.3,15.8,71.0,0.0
2025-01-20 08:19:03,16.8,1.3,16.7,65.1,0.0
2025-01-20 08:19:33,10.7,0.4,6.4,82.5,0.0
2025-01-20 08:20:03,14.9,0.9,13.2,71.0,0.0
2025-01-20 08:20:33,6.7,1.4,22.1,69.7,0.0
2025-01-20 08:21:03,12.5,1.1,13.8,72.5,0.0
2025-01-20 08:21:33,1.5,0.5,2.2,95.7,0.0
2025-01-20 08:22:03,18.6,1.8,21.8,57.8,0.0
2025-01-20 08:22:33,9.1,0.8,11.7,78.4,0.0
2025-01-20 08:23:03,14.4,1.2,13.4,71.1,0.0
2025-01-20 08:23:33,6.2,0.5,7.6,85.6,0.0
2025-01-20 08:24:03,3.7,0.5,4.9,90.8,0.0
2025-01-20 08:24:33,13.2,1.7,18.7,66.3,0.0
2025-01-20 08:25:03,7.2,1.3,15.7,75.8,0.0
2025-01-20 08:25:33,9.1,1.5,16.6,72.8,0.0
2025-01-20 08:26:03,15.5,1.3,14.2,69.0,0.0
2025-01-20 08:26:33,9.6,1.1,15.3,74.1,0.0
2025-01-20 08:27:03,12.6,0.9,16.0,70.4,0.0
2025-01-20 08:27:33,5.0,1.0,11.2,82.7,0.0
2025-01-20 08:28:03,6.7,0.9,10.9,81.4,0.0
2025-01-20 08:28:33,7.2,1.5,16.4,74.9,0.0
2025-01-20 08:29:03,8.5,1.0,13.6,76.9,0.0
2025-01-20 08:29:33,5.8,1.2,14.1,78.9,0.0
2025-01-20 08:30:03,8.4,1.3,15.1,75.3,0.0
2025-01-20 08:30:33,8.9,1.4,18.8,70.9,0.0
2025-01-20 08:31:03,9.5,1.3,13.7,75.5,0.0
2025-01-20 08:31:33,4.7,1.4,15.0,78.9,0.0
2025-01-20 08:32:02,19.1,1.2,15.0,64.8,0.0
2025-01-20 08:32:32,9.3,1.7,19.3,69.7,0.0
2025-01-20 08:33:02,2.7,0.8,8.8,87.8,0.0
2025-01-20 08:33:33,6.5,1.1,11.8,80.6,0.0
2025-01-20 08:34:03,7.3,1.1,12.3,79.3,0.0
2025-01-20 08:34:33,6.4,1.0,9.8,82.8,0.0
2025-01-20 08:35:03,16.0,1.8,22.6,59.6,0.0
2025-01-20 08:35:33,7.1,0.7,9.0,83.1,0.0
2025-01-20 08:36:03,8.3,1.0,13.8,76.9,0.0
2025-01-20 08:36:33,11.8,1.6,25.4,61.2,0.0
2025-01-20 08:37:03,4.1,0.7,9.2,85.9,0.0
2025-01-20 08:37:33,9.0,0.8,11.5,78.7,0.0
2025-01-20 08:38:03,3.9,0.7,7.1,88.2,0.0
2025-01-20 08:38:33,5.0,1.0,9.8,84.2,0.0
2025-01-20 08:39:03,11.5,1.1,15.9,71.5,0.0
2025-01-20 08:39:33,2.7,0.3,2.6,94.3,0.0
2025-01-20 08:40:03,5.4,0.6,7.3,86.7,0.0
2025-01-20 08:40:33,19.9,1.3,17.0,61.8,0.0
2025-01-20 08:41:03,15.0,1.0,11.5,72.4,0.0
2025-01-20 08:41:33,13.8,1.1,11.7,73.4,0.0
2025-01-20 08:42:03,14.1,1.1,12.7,72.1,0.0
2025-01-20 08:42:33,11.2,1.0,10.2,77.7,0.0
2025-01-20 08:43:03,25.1,1.5,24.4,49.0,0.0
2025-01-20 08:43:33,7.7,1.1,12.1,79.1,0.0
2025-01-20 08:44:03,4.4,0.7,7.8,87.0,0.0
2025-01-20 08:44:33,10.1,1.3,19.1,69.5,0.0
2025-01-20 08:45:03,12.4,1.0,13.2,73.4,0.0
2025-01-20 08:45:33,15.6,1.5,21.2,61.7,0.0
2025-01-20 08:46:03,8.7,1.1,14.0,76.3,0.0
2025-01-20 08:46:33,7.1,0.9,12.8,79.2,0.0
2025-01-20 08:47:03,17.3,1.4,18.4,62.9,0.0
2025-01-20 08:47:33,4.9,1.3,13.6,80.2,0.0
2025-01-20 08:48:03,16.5,1.5,19.2,62.8,0.0
2025-01-20 08:48:33,6.2,1.0,11.3,81.5,0.0
2025-01-20 08:49:03,3.4,0.8,8.2,87.7,0.0
2025-01-20 08:49:33,7.8,0.9,10.5,80.8,0.0
2025-01-20 08:50:03,14.2,1.3,15.2,69.3,0.0
2025-01-20 08:50:33,11.2,1.2,14.8,72.8,0.0
2025-01-20 08:51:03,8.4,0.7,8.2,82.6,0.0
2025-01-20 08:51:33,10.5,1.1,9.7,78.7,0.0
2025-01-20 08:52:03,11.6,1.6,17.1,69.8,0.0
2025-01-20 08:52:33,8.7,1.4,17.9,72.0,0.0
2025-01-20 08:53:03,16.5,1.3,18.4,63.8,0.0
2025-01-20 08:53:33,21.7,1.4,13.5,63.5,0.0
2025-01-20 08:54:03,9.0,1.2,13.4,76.4,0.0
2025-01-20 08:54:33,5.6,1.1,10.3,83.0,0.0
2025-01-20 08:55:03,10.6,1.7,19.1,68.6,0.0
2025-01-20 08:55:33,5.8,1.2,13.0,80.0,0.0
2025-01-20 08:56:03,12.1,1.6,19.5,66.8,0.0
2025-01-20 08:56:33,8.9,1.7,19.4,70.0,0.0
2025-01-20 08:57:03,5.6,0.7,9.7,84.0,0.0
2025-01-20 08:57:33,7.1,1.3,13.1,78.5,0.0
2025-01-20 08:58:03,10.3,0.9,10.9,77.8,0.0
2025-01-20 08:58:33,14.3,1.0,12.6,72.2,0.0
2025-01-20 08:59:03,4.1,0.6,5.5,89.8,0.0
2025-01-20 08:59:33,6.5,1.0,10.6,81.8,0.0
2025-01-20 09:00:03,14.1,1.0,14.9,70.1,0.0
2025-01-20 09:00:33,14.6,1.2,18.1,66.1,0.0
2025-01-20 09:01:03,5.8,0.9,9.3,84.0,0.0
2025-01-20 09:01:33,13.6,0.8,12.7,72.8,0.0
2025-01-20 09:02:03,2.9,1.2,10.8,85.2,0.0
2025-01-20 09:02:33,11.9,0.9,13.2,74.0,0.0
2025-01-20 09:03:03,9.7,0.8,7.1,82.4,0.0
2025-01-20 09:03:33,6.1,0.7,10.4,82.8,0.0
2025-01-20 09:04:03,17.1,0.9,16.0,66.0,0.0
2025-01-20 09:04:32,8.5,1.3,16.3,73.9,0.0
2025-01-20 09:05:02,14.3,1.2,15.3,69.3,0.0
2025-01-20 09:05:33,8.8,0.8,12.8,77.5,0.0
2025-01-20 09:06:03,8.0,0.9,8.7,82.4,0.0
2025-01-20 09:06:33,8.6,1.2,11.6,78.6,0.0
2025-01-20 09:07:03,14.5,1.3,16.7,67.6,0.0
2025-01-20 09:07:33,13.5,0.8,14.0,71.7,0.0
2025-01-20 09:08:03,14.1,1.0,13.2,71.7,0.0
2025-01-20 09:08:33,7.6,1.1,13.0,78.3,0.0
2025-01-20 09:09:03,15.1,0.9,15.1,68.9,0.0
2025-01-20 09:09:33,14.8,1.6,19.6,64.0,0.0
2025-01-20 09:10:03,13.8,1.1,15.0,70.1,0.0
2025-01-20 09:10:33,19.8,2.0,31.4,46.8,0.0
2025-01-20 09:11:03,6.7,0.7,9.7,82.9,0.0
2025-01-20 09:11:33,9.2,0.8,10.9,79.2,0.0
2025-01-20 09:12:03,8.0,0.6,9.5,81.8,0.0
2025-01-20 09:12:33,10.9,0.8,9.5,78.8,0.0
2025-01-20 09:13:03,9.0,1.6,17.1,72.4,0.0
2025-01-20 09:13:33,4.6,1.0,10.0,84.4,0.0
2025-01-20 09:14:03,1.8,0.4,3.2,94.6,0.0
2025-01-20 09:14:33,11.7,0.6,11.7,75.9,0.0
2025-01-20 09:15:03,9.7,1.2,11.8,77.3,0.0
2025-01-20 09:15:33,6.0,0.9,16.7,76.4,0.0
2025-01-20 09:16:03,7.3,0.8,7.7,84.3,0.0
2025-01-20 09:16:33,5.9,1.5,14.8,77.8,0.0
2025-01-20 09:17:03,9.8,1.2,10.3,78.7,0.0
2025-01-20 09:17:33,3.4,0.7,8.0,88.0,0.0
2025-01-20 09:18:03,3.6,1.2,11.7,83.5,0.0
2025-01-20 09:18:33,11.3,1.1,11.9,75.8,0.0
2025-01-20 09:19:03,5.0,1.1,10.6,83.3,0.0
2025-01-20 09:19:33,7.4,1.2,13.4,78.0,0.0
2025-01-20 09:20:03,7.2,1.1,12.2,79.5,0.0
2025-01-20 09:20:33,6.1,0.9,14.5,78.5,0.0
2025-01-20 09:21:03,9.4,0.7,11.5,78.5,0.0
2025-01-20 09:21:33,7.0,1.1,9.5,82.5,0.0
2025-01-20 09:22:03,7.8,1.0,10.5,80.8,0.0
2025-01-20 09:22:33,12.8,1.1,17.2,68.9,0.0
2025-01-20 09:23:03,4.6,0.5,6.1,88.8,0.0
2025-01-20 09:23:33,8.0,1.7,15.3,75.0,0.0
2025-01-20 09:24:03,2.8,0.6,5.5,91.1,0.0
2025-01-20 09:24:33,8.6,0.7,10.1,80.6,0.0
2025-01-20 09:25:03,5.9,1.2,13.9,79.0,0.0
2025-01-20 09:25:33,5.0,0.7,9.3,85.0,0.0
2025-01-20 09:26:03,7.4,0.9,9.1,82.6,0.0
2025-01-20 09:26:33,3.8,0.4,4.8,91.0,0.0
2025-01-20 09:27:03,9.3,1.0,10.6,79.1,0.0
2025-01-20 09:27:33,7.2,1.1,13.6,78.1,0.0
2025-01-20 09:28:03,7.1,1.4,12.3,79.2,0.0
2025-01-20 09:28:33,11.1,1.0,11.9,76.0,0.0
2025-01-20 09:29:03,2.8,0.6,5.6,91.0,0.0
2025-01-20 09:29:33,7.4,0.7,7.6,84.3,0.0
2025-01-20 09:30:03,13.8,1.1,13.5,71.6,0.0
2025-01-20 09:30:33,14.4,1.2,15.3,69.1,0.0
2025-01-20 09:31:03,12.4,1.1,14.6,71.8,0.0
2025-01-20 09:31:33,9.4,1.3,12.4,76.9,0.0
2025-01-20 09:32:03,26.7,0.9,7.7,64.7,0.0
2025-01-20 09:32:33,4.0,1.0,11.4,83.6,0.0
2025-01-20 09:33:03,5.6,1.4,15.0,78.0,0.0
2025-01-20 09:33:33,10.3,1.0,12.7,75.9,0.0
2025-01-20 09:34:03,13.0,1.0,14.0,72.0,0.0
2025-01-20 09:34:33,3.8,0.5,5.3,90.5,0.0
2025-01-20 09:35:03,2.4,0.6,5.8,91.2,0.0
2025-01-20 09:35:33,3.8,0.7,6.3,89.1,0.0
2025-01-20 09:36:02,5.0,1.0,10.8,83.2,0.0
2025-01-20 09:36:33,2.3,0.5,4.1,93.1,0.0
2025-01-20 09:37:03,6.7,0.7,7.7,84.9,0.0
2025-01-20 09:37:33,3.9,0.7,7.1,88.3,0.0
2025-01-20 09:38:03,17.8,1.0,17.2,64.0,0.0
2025-01-20 09:38:33,11.0,1.6,17.7,69.6,0.0
2025-01-20 09:39:03,5.9,0.5,3.2,90.4,0.0
2025-01-20 09:39:33,7.5,0.9,10.6,81.0,0.0
2025-01-20 09:40:03,10.8,1.6,18.1,69.5,0.0
2025-01-20 09:40:33,7.6,1.0,12.7,78.6,0.0
2025-01-20 09:41:03,4.9,1.1,10.0,84.0,0.0
2025-01-20 09:41:33,7.7,0.8,7.6,83.9,0.0
2025-01-20 09:42:03,5.0,1.0,10.0,84.1,0.0
2025-01-20 09:42:33,7.9,1.1,11.6,79.5,0.0
2025-01-20 09:43:03,5.5,0.7,6.3,87.5,0.0
2025-01-20 09:43:33,9.7,1.1,13.6,75.6,0.0
2025-01-20 09:44:03,6.0,0.8,8.9,84.3,0.0
2025-01-20 09:44:33,12.2,1.0,15.5,71.3,0.0
2025-01-20 09:45:03,4.8,0.5,6.9,87.8,0.0
2025-01-20 09:45:33,10.8,1.1,16.6,71.4,0.0
2025-01-20 09:46:03,6.1,1.1,10.0,82.8,0.0
2025-01-20 09:46:33,8.7,0.9,10.5,80.0,0.0
2025-01-20 09:47:03,4.3,1.0,8.1,86.7,0.0
2025-01-20 09:47:33,4.1,0.9,7.1,88.0,0.0
2025-01-20 09:48:03,8.6,0.8,9.2,81.4,0.0
2025-01-20 09:48:33,7.3,0.7,9.5,82.5,0.0
2025-01-20 09:49:03,10.6,0.9,10.5,77.9,0.0
2025-01-20 09:49:33,14.2,1.0,15.7,69.1,0.0
2025-01-20 09:50:03,5.1,1.5,17.5,75.9,0.0
2025-01-20 09:50:33,6.9,1.0,14.7,77.4,0.0
2025-01-20 09:51:03,6.3,1.0,11.5,81.3,0.0
2025-01-20 09:51:33,6.3,1.2,11.8,80.7,0.0
2025-01-20 09:52:03,6.2,1.5,18.1,74.1,0.0
2025-01-20 09:52:33,4.0,1.0,11.2,83.9,0.0
2025-01-20 09:53:03,14.3,0.8,10.9,74.0,0.0
2025-01-20 09:53:33,5.7,0.7,10.8,82.7,0.0
2025-01-20 09:54:03,19.1,0.9,9.3,70.7,0.0
2025-01-20 09:54:33,16.8,1.8,25.8,55.5,0.0
2025-01-20 09:55:03,8.3,0.7,5.9,85.0,0.0
2025-01-20 09:55:33,18.2,1.3,20.3,60.2,0.0
2025-01-20 09:56:03,5.6,0.9,9.2,84.3,0.0
2025-01-20 09:56:33,4.8,1.2,15.0,79.0,0.0
2025-01-20 09:57:03,1.4,0.5,4.2,93.8,0.0
2025-01-20 09:57:33,8.6,1.0,11.6,78.8,0.0
2025-01-20 09:58:03,7.9,0.7,8.3,83.1,0.0
2025-01-20 09:58:33,19.6,1.0,16.9,62.6,0.0
2025-01-20 09:59:03,6.5,1.1,15.0,77.5,0.0
2025-01-20 09:59:33,17.0,2.2,30.7,50.0,0.0
2025-01-20 10:00:03,20.0,1.2,23.3,55.4,0.0
2025-01-20 10:00:33,5.1,1.0,12.8,81.1,0.0
2025-01-20 10:01:03,6.3,0.7,8.1,84.9,0.0
